#Gene	MutTum	NoMutTum	MutNorm	NoMutNorm	pValue1T	pValue2T	OR	Score
TRMT5	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
TRIM5	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
TOR3A	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
TMEM8B	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
TAS2R14	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SULT1B1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SULT1A2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
STK11IP	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SPINT1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SOAT2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SLC7A9	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SLC6A9	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SLC47A1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SERPINA4	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SERINC2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
SCCPDH	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
RDH16	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
RBM38	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
RAG2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
POMC	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
PES1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
P4HA3	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
P2RY2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
P2RY11	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
OR6Y1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
OR56B1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
OR51I1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
OR2M7	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
NTN5	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
NOL11	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
NIF3L1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
MYADML2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
MLPH	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
MISP	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
MAPK15	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
LRRC52	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
LRRC30	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
LRIT3	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
IYD	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
IFIT1B	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
HSPA12B	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
GPR132	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
GABRP	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
FRG2B	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
FPR2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
FKRP	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
FDFT1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
FBXW8	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ELAC2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
EGFL6	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
EFCAB14	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
DTNBP1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
DNAJA4	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
DHX33	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
DDX21	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CYP2E1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CYP2B6	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CYB5R2	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CRTAM	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CREB3	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CEP85	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CCDC78	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
CANT1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
C10orf54	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ARMC5	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
AKAP1	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
ACOT4	11	445	5	451	0.103034851532	0.206069703063	2.22966292135	0.987016
MUC20	32	424	22	434	0.103170896747	0.206341793495	1.48885077187	0.986443
GPRIN3	20	436	12	444	0.103577182339	0.207154364679	1.69724770642	0.984736
NFE2L3	26	430	17	439	0.10546926095	0.210938521901	1.56142270862	0.976874
KRTAP4-11	50	406	38	418	0.10857994164	0.21715988328	1.35467980296	0.96425
ZSCAN23	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ZNF414	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ZNF324B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ZNF177	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ZNF146	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ZFP36	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
YIPF5	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
YIF1B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
YBX2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
WTIP	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
WDR89	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
WDR73	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
VTA1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
VSIG8	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
VPS28	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
VDR	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
VAMP4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
UPK2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
UNG	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
UFC1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
UBR7	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
UAP1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TYW3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TUBA1C	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TSSC4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TSPAN33	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TSACC	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TRNT1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TRMT2B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TRIM11	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TRH	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TRADD	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TRA2B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TPI1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TOMM22	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TOM1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TNFRSF17	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TMX2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TMUB2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TMEM33	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TMEM219	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TMEM218	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TMEM202	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TM2D1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TFAM	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TEX35	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TCTEX1D1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TCF23	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
TCEB2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SUPV3L1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SULT2A1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ST6GALNAC4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SSR3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SRRM3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SRR	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SRPRB	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SPSB1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SPP2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SOWAHD	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SNX10	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SMTNL2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC52A1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC50A1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC35E4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC35B1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC25A44	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC16A4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLC10A1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SLAMF9	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SIRT3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SHBG	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SH3GL1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SGTA	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SGPP2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SFTPD	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
SDC2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RTN4R	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RPS24	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RPL7L1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RPL35	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RNFT1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RNF2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RNF133	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RNF130	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RNF121	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RND1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RFC2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RETN	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
REEP4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RASSF3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RASL11A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RASL10B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RAD23B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RABL2B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RAB8A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RAB42	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RAB41	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RAB40A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RAB3IL1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RAB27A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
RAB11FIP3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
R3HCC1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PTGDR2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PSMC1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PSMB5	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PSMB3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRTN3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRRX1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRPS2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PROSC	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRMT1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PRG2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PPP1R3G	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PPM1G	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PPA1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
POLR3F	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PNO1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PMEL	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PLPPR3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PLEKHG7	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PLEKHA3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PLEKHA1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PIGV	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PIGF	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PI4K2B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PHGDH	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PGC	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PEX3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PEX12	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PEX11G	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PELO	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PDCD4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PDCD2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PDCD1LG2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PARP11	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PAQR6	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
PAIP1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OTUB2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OTUB1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OSTF1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OR9G4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OR8J3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OR8A1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OR5T1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OR5A2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OR52A1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OR4D2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OR2T34	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OR1D2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OR10A2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
OGN	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NTMT1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NSUN3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NSMF	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NRM	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NR6A1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NMNAT1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NKX3-2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NIPA1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NINJ1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NHEJ1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NGRN	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NFKBIA	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NEGR1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NDUFAF4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
NAPRT	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MZT2B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MYEOV2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MVB12A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MSI2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MS4A12	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MRPS18A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MRPL45	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MRPL12	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MRPL11	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MRGPRF	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MRAP	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MPZ	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MOSPD3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MIS18A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MIOX	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MIEF1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MIA	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MGAT2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MFAP3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MEMO1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MEF2B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MCU	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MCM8	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
MBTPS2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
LYZL2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
LYSMD3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
LYSMD2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
LYRM5	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
LTB	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
LRRC55	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
LRRC34	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
LRP11	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
LOC643802	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
LMNA	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
LEUTX	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
LCN9	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
KRTAP5-3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
KLHL35	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
KLF15	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
KIR2DS4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
KIAA1191	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
KIAA0895L	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
KDELR2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ISOC1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ISG20	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
IQCF6	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
IL2RA	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
IGBP1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
IFNB1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
IFNAR2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
IFITM5	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ICAM4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
HSF4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
HSD11B1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
HOXB9	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
HMOX1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
HLA-DOB	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
HIST1H4E	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
HIBADH	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
HDHD3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
HAX1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
HABP4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GZMB	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GUCA1A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GSTA5	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GSTA4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GRPEL1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GPKOW	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GNPDA1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GNAL	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GNAI2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GNA13	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GMPPB	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GLTP	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GJC2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GFRA4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GET4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GDNF	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GDF15	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GCLM	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GATA4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GAPDHS	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
GALR2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FXN	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FUCA2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FST	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FRZB	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FOXJ2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FOXJ1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FOXA3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FLOT2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FIGLA	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FGF9	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FGF1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FGB	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FCGR2A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FBXO27	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FBP1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FAM172A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
FAAH	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
EXOSC7	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
EVA1B	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
EVA1A	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ENDOG	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ELP6	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ELP3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
ELAC1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
EIF3G	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
EFNA1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
DUS4L	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
DPH1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
DPCD	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
DNAJB4	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
DNAJB11	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
DNAAF5	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
DEGS2	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
DEFB125	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
DCUN1D3	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
DCTPP1	5	451	1	455	0.108602335792	0.217204671584	5.044345898	0.964161
