#Gene	 Score
NEBL	 0.000234513
LRP5	 0.000234513
INPP5J	 0.000234513
GBP5	 0.000234513
FAM65C	 0.000234513
DDIAS	 0.000234513
CSF2RB	 0.000234513
CLEC4F	 0.000234513
CES5A	 0.000234513
ANKK1	 0.000234513
ADAMTS15	 0.000234513
ZNF596	 0.000228997
ZNF592	 0.000228997
ZNF438	 0.000228997
TTC16	 0.000228997
TTC12	 0.000228997
TSKS	 0.000228997
SYT6	 0.000228997
SULT1A2	 0.000228997
ST7L	 0.000228997
SREBF1	 0.000228997
SMG5	 0.000228997
SLFN11	 0.000228997
SLC3A1	 0.000228997
SLC37A4	 0.000228997
SLC25A10	 0.000228997
SH2B3	 0.000228997
SEMA4B	 0.000228997
SDCBP2	 0.000228997
PRR35	 0.000228997
PARP15	 0.000228997
PADI1	 0.000228997
OR2T4	 0.000228997
NOP9	 0.000228997
NECAB3	 0.000228997
MTBP	 0.000228997
MOGS	 0.000228997
MINK1	 0.000228997
MCM5	 0.000228997
LRRFIP1	 0.000228997
KRI1	 0.000228997
KLK11	 0.000228997
ITPRIPL1	 0.000228997
ITPKC	 0.000228997
ITPKB	 0.000228997
IPO4	 0.000228997
IGDCC3	 0.000228997
HCN3	 0.000228997
HABP2	 0.000228997
GPR152	 0.000228997
GLB1L	 0.000228997
GADL1	 0.000228997
GAA	 0.000228997
FAM90A1	 0.000228997
FAM83H	 0.000228997
ELP2	 0.000228997
DBH	 0.000228997
CYP3A4	 0.000228997
CTNNAL1	 0.000228997
COQ9	 0.000228997
CLHC1	 0.000228997
CFAP221	 0.000228997
CCDC114	 0.000228997
C9	 0.000228997
C1orf106	 0.000228997
AMBN	 0.000228997
ACSL5	 0.000228997
CENPF	 0.000228107
AKAP13	 0.000228107
TRPM1	 0.00022091
THADA	 0.00022091
PIK3C2G	 0.00022091
NLRX1	 0.00022091
EVC	 0.00022091
SPAG5	 0.000211768
SH3TC2	 0.000211768
KIF17	 0.000211768
KCNH6	 0.000211768
HAP1	 0.000211768
FLT3	 0.000211768
DHX37	 0.000211768
CNBD2	 0.000211768
BAIAP3	 0.000211768
ASB10	 0.000211768
AGAP6	 0.000211768
NEB	 0.000197324
MEGF6	 0.000195416
KIAA1462	 0.000195416
MGAM	 0.000194068
LRRK1	 0.000194068
HK3	 0.000194068
DHX34	 0.000194068
CACNA1H	 0.000190452
OBSL1	 0.000189209
NBEAL2	 0.000189209
CELSR1	 0.000189209
ZNF707	 0.000186607
ZNF627	 0.000186607
ZNF584	 0.000186607
ZNF551	 0.000186607
ZNF391	 0.000186607
ZNF276	 0.000186607
ZNF117	 0.000186607
ZFP41	 0.000186607
ZFP3	 0.000186607
TXNDC5	 0.000186607
TSEN54	 0.000186607
TRIM16	 0.000186607
TMEM214	 0.000186607
THUMPD3	 0.000186607
TBCE	 0.000186607
TAS2R7	 0.000186607
TAS2R41	 0.000186607
SLC30A2	 0.000186607
SLC29A3	 0.000186607
SLC25A52	 0.000186607
SH2D4A	 0.000186607
SERPINF1	 0.000186607
SCLY	 0.000186607
RIPK3	 0.000186607
RFT1	 0.000186607
RAD51D	 0.000186607
R3HDML	 0.000186607
PRIMPOL	 0.000186607
PRDM6	 0.000186607
PNKD	 0.000186607
PLXDC1	 0.000186607
PIP	 0.000186607
PIGW	 0.000186607
PDGFRL	 0.000186607
P2RY14	 0.000186607
OR8B8	 0.000186607
OR5J2	 0.000186607
OR52N2	 0.000186607
OR51G2	 0.000186607
OR4D5	 0.000186607
OR2G6	 0.000186607
OCLN	 0.000186607
NKD1	 0.000186607
NINJ2	 0.000186607
NCBP3	 0.000186607
NASP	 0.000186607
MYADML2	 0.000186607
MTFR2	 0.000186607
MRPL38	 0.000186607
MRPL32	 0.000186607
MRGPRX2	 0.000186607
MON1A	 0.000186607
METTL24	 0.000186607
LRP5L	 0.000186607
LIPK	 0.000186607
LETM2	 0.000186607
KRTAP13-2	 0.000186607
IL17RD	 0.000186607
HRH4	 0.000186607
HPS3	 0.000186607
HOXA3	 0.000186607
HGSNAT	 0.000186607
GPR78	 0.000186607
GPD1	 0.000186607
GIMAP2	 0.000186607
FNDC9	 0.000186607
FLAD1	 0.000186607
FCGR1B	 0.000186607
FAM53A	 0.000186607
FAM170B	 0.000186607
ERICH2	 0.000186607
DHRS9	 0.000186607
DAGLB	 0.000186607
CREB3L4	 0.000186607
CNGA4	 0.000186607
CHAMP1	 0.000186607
CCDC97	 0.000186607
CCDC74B	 0.000186607
CCDC42	 0.000186607
CBS	 0.000186607
CAPN2	 0.000186607
C8orf33	 0.000186607
C3orf38	 0.000186607
C2CD2	 0.000186607
BAHD1	 0.000186607
ALG1L2	 0.000186607
ALG1	 0.000186607
ADI1	 0.000186607
TEX14	 0.000185851
SEC31B	 0.000185851
NPC1	 0.000185851
LRRC31	 0.000185851
GPRC6A	 0.000185851
FHDC1	 0.000185851
CYP2D6	 0.000185851
CLSPN	 0.000185851
XDH	 0.000182785
WDR90	 0.000182785
TLN2	 0.000182785
LAMB3	 0.000182785
DPCR1	 0.000182785
DAAM2	 0.000182785
ZNF83	 0.000176269
ZNF324	 0.000176269
ZNF225	 0.000176269
ZDHHC8	 0.000176269
TRAPPC11	 0.000176269
TNIP3	 0.000176269
TNFRSF13B	 0.000176269
TMEM245	 0.000176269
STKLD1	 0.000176269
SOWAHB	 0.000176269
SNX21	 0.000176269
SMTNL1	 0.000176269
SLC22A15	 0.000176269
SCRN2	 0.000176269
RXFP1	 0.000176269
RSBN1L	 0.000176269
RPH3A	 0.000176269
QPCT	 0.000176269
PSG9	 0.000176269
PRDM7	 0.000176269
PPP1R15B	 0.000176269
PLOD3	 0.000176269
PALD1	 0.000176269
OR8K3	 0.000176269
OR13C4	 0.000176269
OC90	 0.000176269
OASL	 0.000176269
NDUFB8	 0.000176269
MUS81	 0.000176269
MTNR1B	 0.000176269
MRPS5	 0.000176269
MMP8	 0.000176269
MGAT1	 0.000176269
LRTOMT	 0.000176269
KIF3C	 0.000176269
HIST1H1D	 0.000176269
GPATCH2L	 0.000176269
GJD4	 0.000176269
FAM149B1	 0.000176269
EGFR	 0.000176269
DPH7	 0.000176269
DNASE1	 0.000176269
DLL3	 0.000176269
DCAF4	 0.000176269
CTSB	 0.000176269
CHP2	 0.000176269
CDH3	 0.000176269
CCDC33	 0.000176269
CCDC181	 0.000176269
CCDC155	 0.000176269
CBARP	 0.000176269
CATSPER2	 0.000176269
C1orf87	 0.000176269
C1orf27	 0.000176269
BRF2	 0.000176269
BDKRB1	 0.000176269
ASMT	 0.000176269
ARHGAP4	 0.000176269
ANKRD53	 0.000176269
ALDH1B1	 0.000176269
AKAP1	 0.000176269
ADRB3	 0.000176269
ADPRHL1	 0.000176269
ACSF3	 0.000176269
ACSF2	 0.000176269
ACOT4	 0.000176269
ACBD4	 0.000176269
USP42	 0.000159627
OVCH1	 0.000159627
NLRC3	 0.000159627
MYO19	 0.000159627
KIAA2012	 0.000159627
FANCI	 0.000159627
CGN	 0.000159627
CCDC129	 0.000159627
BRCA1	 0.000159627
ADAMTS13	 0.000159627
NINL	 0.000155728
MCM3AP	 0.000155728
MAP1A	 0.000155728
DSP	 0.000155728
ACAN	 0.000154586
NRAP	 0.000149676
KDM6B	 0.000149676
FGD5	 0.000149676
TEP1	 0.000146398
TTC31	 0.000141518
TAF1C	 0.000141518
SLC4A3	 0.000141518
PDE4C	 0.000141518
PDE11A	 0.000141518
OR10G4	 0.000141518
KRT37	 0.000141518
IL16	 0.000141518
HPS1	 0.000141518
FAM129B	 0.000141518
ECT2L	 0.000141518
CYP2A7	 0.000141518
CCDC157	 0.000141518
CATSPER1	 0.000141518
ARFGAP1	 0.000141518
ANXA11	 0.000141518
ZNF844	 0.000138722
ZNF839	 0.000138722
ZNF571	 0.000138722
ZC3H3	 0.000138722
ZBP1	 0.000138722
UNC45A	 0.000138722
SUOX	 0.000138722
SUN2	 0.000138722
RPS6KL1	 0.000138722
REXO4	 0.000138722
RBM20	 0.000138722
PROCA1	 0.000138722
OPN4	 0.000138722
NUTM2F	 0.000138722
MERTK	 0.000138722
LILRA3	 0.000138722
IRAK3	 0.000138722
HMGXB3	 0.000138722
FANCC	 0.000138722
FAM21C	 0.000138722
FAM129A	 0.000138722
CDCA2	 0.000138722
BCAM	 0.000138722
BBOF1	 0.000138722
AVIL	 0.000138722
ADAD2	 0.000138722
WDR6	 0.000135477
WDHD1	 0.000135477
TMC3	 0.000135477
TBCD	 0.000135477
SRMS	 0.000135477
RBBP8NL	 0.000135477
PTPRN2	 0.000135477
PODXL	 0.000135477
OR2B11	 0.000135477
MCM7	 0.000135477
MAP3K15	 0.000135477
LRRC66	 0.000135477
LRIT3	 0.000135477
KRT76	 0.000135477
KIAA1614	 0.000135477
FRMD4B	 0.000135477
FARP2	 0.000135477
DZANK1	 0.000135477
DSG1	 0.000135477
DAB2IP	 0.000135477
CHD1L	 0.000135477
CAPN15	 0.000135477
ANKS6	 0.000135477
WRN	 0.000134797
CDHR2	 0.000134797
FRAS1	 0.000127579
LIMCH1	 0.000124192
FAM160A1	 0.000124192
CTCFL	 0.000124192
CDHR1	 0.000124192
TRPM2	 0.000124157
ZNF440	 0.000122906
VNN1	 0.000122906
TTYH3	 0.000122906
TNIP1	 0.000122906
TIGD6	 0.000122906
ST14	 0.000122906
SLFN12	 0.000122906
SLC39A4	 0.000122906
SLAMF8	 0.000122906
SIK1	 0.000122906
SH2D3A	 0.000122906
SEMA4D	 0.000122906
PROSER2	 0.000122906
PLCXD1	 0.000122906
OR6T1	 0.000122906
OR5M3	 0.000122906
NBR1	 0.000122906
MYEOV	 0.000122906
MRC2	 0.000122906
LRRC15	 0.000122906
LILRA4	 0.000122906
HDAC10	 0.000122906
GPR17	 0.000122906
GNPTG	 0.000122906
GLT6D1	 0.000122906
DIAPH1	 0.000122906
DACT2	 0.000122906
CETP	 0.000122906
CC2D1B	 0.000122906
C19orf57	 0.000122906
BSG	 0.000122906
APBB3	 0.000122906
MYO15A	 0.000121663
LRIG1	 0.000121468
NLRP2	 0.000112268
NACAD	 0.000112268
ZFR2	 0.000110329
SETD2	 0.000110329
SCRIB	 0.000110329
IQGAP3	 0.000110329
CLTCL1	 0.000110329
ALKBH8	 0.000110329
DNHD1	 0.000101819
DMXL1	 9.83929e-05
CFAP65	 9.77952e-05
ZNF710	 9.09012e-05
WNT10A	 9.09012e-05
TSC22D4	 9.09012e-05
TLR2	 9.09012e-05
TJAP1	 9.09012e-05
TCN1	 9.09012e-05
TAS2R10	 9.09012e-05
SYNE4	 9.09012e-05
SLC8A3	 9.09012e-05
SLC38A6	 9.09012e-05
SLC26A6	 9.09012e-05
SDC3	 9.09012e-05
RRP8	 9.09012e-05
RASSF5	 9.09012e-05
RAD51AP1	 9.09012e-05
PVRL2	 9.09012e-05
PTCD3	 9.09012e-05
PRSS54	 9.09012e-05
PGM2	 9.09012e-05
PGA5	 9.09012e-05
PAX4	 9.09012e-05
OR52L1	 9.09012e-05
OR4S2	 9.09012e-05
OR2T11	 9.09012e-05
OR2S2	 9.09012e-05
OR2M3	 9.09012e-05
NUTM2A	 9.09012e-05
NTN3	 9.09012e-05
NDUFA9	 9.09012e-05
MSX1	 9.09012e-05
MIIP	 9.09012e-05
MFHAS1	 9.09012e-05
LYAR	 9.09012e-05
LRRN2	 9.09012e-05
LRRC61	 9.09012e-05
LRP8	 9.09012e-05
LOXL1	 9.09012e-05
LEKR1	 9.09012e-05
KRT77	 9.09012e-05
KRT38	 9.09012e-05
KRBA2	 9.09012e-05
HTR3E	 9.09012e-05
HADH	 9.09012e-05
GPR45	 9.09012e-05
GPR160	 9.09012e-05
GALNT8	 9.09012e-05
FUT7	 9.09012e-05
FGL1	 9.09012e-05
FASTKD5	 9.09012e-05
FAM69C	 9.09012e-05
DFNA5	 9.09012e-05
DBN1	 9.09012e-05
CYP2F1	 9.09012e-05
CYB5RL	 9.09012e-05
CX3CL1	 9.09012e-05
CPNE7	 9.09012e-05
CPN2	 9.09012e-05
CKAP4	 9.09012e-05
CENPO	 9.09012e-05
CENPN	 9.09012e-05
C9orf50	 9.09012e-05
C21orf2	 9.09012e-05
BST1	 9.09012e-05
BBS1	 9.09012e-05
BAIAP2L2	 9.09012e-05
AGA	 9.09012e-05
XRCC1	 9.07667e-05
VEGFB	 9.07667e-05
USP4	 9.07667e-05
UBXN6	 9.07667e-05
UBR2	 9.07667e-05
TRIB3	 9.07667e-05
TATDN3	 9.07667e-05
TAGAP	 9.07667e-05
SQSTM1	 9.07667e-05
SMYD4	 9.07667e-05
SIRPG	 9.07667e-05
SAMD15	 9.07667e-05
RTP5	 9.07667e-05
RRP15	 9.07667e-05
PVRIG	 9.07667e-05
PTGS1	 9.07667e-05
PRDM11	 9.07667e-05
PPP1R15A	 9.07667e-05
PLIN1	 9.07667e-05
PKMYT1	 9.07667e-05
PIDD1	 9.07667e-05
PADI2	 9.07667e-05
OR5K1	 9.07667e-05
OR52I2	 9.07667e-05
OR10J3	 9.07667e-05
MLIP	 9.07667e-05
MIEF2	 9.07667e-05
MCCC1	 9.07667e-05
LRRC10	 9.07667e-05
KLHDC4	 9.07667e-05
KIR2DL3	 9.07667e-05
KIF1C	 9.07667e-05
GRB7	 9.07667e-05
GCFC2	 9.07667e-05
GBP4	 9.07667e-05
FSCN2	 9.07667e-05
FPR1	 9.07667e-05
FOXD4	 9.07667e-05
DONSON	 9.07667e-05
CYP3A43	 9.07667e-05
CPT2	 9.07667e-05
CLCNKB	 9.07667e-05
CHML	 9.07667e-05
CENPT	 9.07667e-05
CCDC185	 9.07667e-05
CASP14	 9.07667e-05
C12orf56	 9.07667e-05
BBS4	 9.07667e-05
BBS12	 9.07667e-05
ASIC3	 9.07667e-05
AP4E1	 9.07667e-05
AKR1C2	 9.07667e-05
FRMPD2	 8.14847e-05
CRB2	 8.14847e-05
C10orf71	 8.14847e-05
ZNF221	 7.95122e-05
OR5H15	 7.95122e-05
NTN5	 7.95122e-05
NOX5	 7.95122e-05
MYBPC3	 7.95122e-05
MAP3K6	 7.95122e-05
MAN2B1	 7.95122e-05
IGDCC4	 7.95122e-05
FBF1	 7.95122e-05
ARHGEF4	 7.95122e-05
ARHGEF28	 7.95122e-05
TSNARE1	 7.75464e-05
NFE2L3	 7.75464e-05
BCAR3	 7.75464e-05
AMPD1	 7.75464e-05
ZBED8	 7.61389e-05
TTC30B	 7.61389e-05
SKIV2L	 7.61389e-05
RALGDS	 7.61389e-05
PINK1	 7.61389e-05
NARFL	 7.61389e-05
MAN2A2	 7.61389e-05
LMF2	 7.61389e-05
KLHL38	 7.61389e-05
EFHC1	 7.61389e-05
DDX51	 7.61389e-05
CYP27A1	 7.61389e-05
COL10A1	 7.61389e-05
CD101	 7.61389e-05
CCDC105	 7.61389e-05
ALDH16A1	 7.61389e-05
ABCC6	 7.61389e-05
ARHGEF10	 7.53335e-05
UBA7	 7.21599e-05
SAXO1	 7.21599e-05
PLEKHG4	 7.21599e-05
LMF1	 7.21599e-05
LAMB2	 7.21599e-05
IQSEC1	 7.21599e-05
FAM71E2	 7.21599e-05
ERBB2IP	 7.21599e-05
DNAAF1	 7.21599e-05
CDH26	 7.21599e-05
C16orf96	 7.21599e-05
ANO7	 7.21599e-05
TRIOBP	 6.91497e-05
TACC2	 6.91497e-05
OPLAH	 6.83223e-05
ZNF600	 6.5461e-05
VARS2	 6.5461e-05
TCF3	 6.5461e-05
SLC2A7	 6.5461e-05
SEMA4G	 6.5461e-05
SART3	 6.5461e-05
RAD54L	 6.5461e-05
POU5F1B	 6.5461e-05
PHF21B	 6.5461e-05
PARP10	 6.5461e-05
OTOP3	 6.5461e-05
OR5M11	 6.5461e-05
MFSD12	 6.5461e-05
MATN3	 6.5461e-05
LTK	 6.5461e-05
LRRC27	 6.5461e-05
ELAC2	 6.5461e-05
DENND4C	 6.5461e-05
DDX20	 6.5461e-05
CYP4A11	 6.5461e-05
CRAT	 6.5461e-05
CCDC142	 6.5461e-05
C14orf159	 6.5461e-05
ARHGEF37	 6.5461e-05
AOAH	 6.5461e-05
PTPN23	 6.48932e-05
KIAA1683	 6.48932e-05
DSG4	 6.48932e-05
FCGBP	 6.28404e-05
TNRC18	 6.20717e-05
NBEAL1	 6.08634e-05
DOCK6	 6.08634e-05
USH2A	 5.91372e-05
VPS13D	 5.76028e-05
COL27A1	 5.76028e-05
NPHS1	 5.68616e-05
RP1L1	 5.6824e-05
C2CD3	 5.65573e-05
CRIPAK	 4.89826e-05
TNS2	 4.88124e-05
TAS1R3	 4.88124e-05
SGK223	 4.88124e-05
PRG4	 4.88124e-05
LILRB1	 4.88124e-05
ZNF155	 4.64625e-05
ZC2HC1C	 4.64625e-05
USP50	 4.64625e-05
TCTE1	 4.64625e-05
TBC1D10A	 4.64625e-05
SNPH	 4.64625e-05
SLC28A1	 4.64625e-05
SLC26A11	 4.64625e-05
SLC25A45	 4.64625e-05
SCARA3	 4.64625e-05
PREPL	 4.64625e-05
PON1	 4.64625e-05
PIGQ	 4.64625e-05
PCK2	 4.64625e-05
PALMD	 4.64625e-05
P4HA3	 4.64625e-05
OR51B5	 4.64625e-05
OGFR	 4.64625e-05
MYOC	 4.64625e-05
MICALCL	 4.64625e-05
LRTM1	 4.64625e-05
LRRC56	 4.64625e-05
KRT80	 4.64625e-05
KRT26	 4.64625e-05
KDM4E	 4.64625e-05
INPP5B	 4.64625e-05
HTRA4	 4.64625e-05
GTPBP3	 4.64625e-05
GAREM1	 4.64625e-05
GAB2	 4.64625e-05
FAM132A	 4.64625e-05
EXTL1	 4.64625e-05
ETAA1	 4.64625e-05
ERLEC1	 4.64625e-05
CYP2W1	 4.64625e-05
CRHR2	 4.64625e-05
CLUL1	 4.64625e-05
CEACAM5	 4.64625e-05
CAGE1	 4.64625e-05
C5AR2	 4.64625e-05
ANKRD23	 4.64625e-05
AKAP8	 4.64625e-05
ALMS1	 4.44735e-05
ZNF544	 4.42924e-05
TTC7A	 4.42924e-05
RUBCN	 4.42924e-05
PLA2G4D	 4.42924e-05
PDIA4	 4.42924e-05
KRT73	 4.42924e-05
GPRIN1	 4.42924e-05
ELN	 4.42924e-05
DDX24	 4.42924e-05
CSGALNACT1	 4.42924e-05
ADAM20	 4.42924e-05
ZNF730	 4.41739e-05
ZNF446	 4.41739e-05
VIPR2	 4.41739e-05
TTC39B	 4.41739e-05
TSSC4	 4.41739e-05
TMPRSS3	 4.41739e-05
TMEM171	 4.41739e-05
STRA6	 4.41739e-05
STK17A	 4.41739e-05
SLC43A2	 4.41739e-05
SLC22A9	 4.41739e-05
SLC22A18AS	 4.41739e-05
SLC12A8	 4.41739e-05
SERGEF	 4.41739e-05
RAP1GAP	 4.41739e-05
PSAPL1	 4.41739e-05
PPP1R16A	 4.41739e-05
PLA2G4C	 4.41739e-05
NOA1	 4.41739e-05
NECAB2	 4.41739e-05
NAAA	 4.41739e-05
MTRR	 4.41739e-05
MLXIP	 4.41739e-05
MFSD7	 4.41739e-05
LRRC14B	 4.41739e-05
LLGL1	 4.41739e-05
LILRB4	 4.41739e-05
KRT36	 4.41739e-05
KDM3A	 4.41739e-05
KDELC2	 4.41739e-05
INPP5K	 4.41739e-05
HTR3C	 4.41739e-05
FUT5	 4.41739e-05
FGFRL1	 4.41739e-05
FAM234A	 4.41739e-05
EXOC3L2	 4.41739e-05
ERMAP	 4.41739e-05
ECD	 4.41739e-05
DAG1	 4.41739e-05
CHST6	 4.41739e-05
CEACAM20	 4.41739e-05
C9orf43	 4.41739e-05
C4B	 4.41739e-05
ARRDC2	 4.41739e-05
APOL2	 4.41739e-05
ALOX15	 4.41739e-05
ADH7	 4.41739e-05
USP36	 4.39975e-05
NUP188	 4.39975e-05
LILRA1	 4.39975e-05
INCENP	 4.39975e-05
FAM186B	 4.39975e-05
FAM160B2	 4.39975e-05
CTBP2	 4.39975e-05
CCDC171	 4.39975e-05
BAG3	 4.39975e-05
ADAM2	 4.39975e-05
ABCC3	 4.39975e-05
ZNF257	 4.15558e-05
WDR81	 4.15558e-05
PLEKHG1	 4.15558e-05
ZACN	 4.14519e-05
TMEM44	 4.14519e-05
PKP1	 4.14519e-05
OTOP1	 4.14519e-05
NUTM2G	 4.14519e-05
MFSD6L	 4.14519e-05
LRRD1	 4.14519e-05
KRT32	 4.14519e-05
ERMARD	 4.14519e-05
EPHA8	 4.14519e-05
CR1L	 4.14519e-05
CCDC191	 4.14519e-05
CARS2	 4.14519e-05
PCNXL2	 4.12079e-05
VWF	 4.07206e-05
ZNF407	 3.78301e-05
SLC26A4	 3.78301e-05
PPP1R26	 3.78301e-05
MMRN1	 3.78301e-05
GPR156	 3.78301e-05
ZNF778	 3.46141e-05
ZNF497	 3.46141e-05
ZNF226	 3.46141e-05
XYLT1	 3.46141e-05
TMEM175	 3.46141e-05
TACC3	 3.46141e-05
SUSD1	 3.46141e-05
SLC16A13	 3.46141e-05
SH3BP1	 3.46141e-05
PPEF2	 3.46141e-05
PER2	 3.46141e-05
PCSK4	 3.46141e-05
NOC4L	 3.46141e-05
GDPD4	 3.46141e-05
FRMD1	 3.46141e-05
DHCR7	 3.46141e-05
CTU2	 3.46141e-05
CARNS1	 3.46141e-05
C5orf60	 3.46141e-05
ASB2	 3.46141e-05
APLP2	 3.46141e-05
ANO10	 3.46141e-05
MPDZ	 3.43044e-05
TIAM2	 3.34836e-05
STAB2	 3.01824e-05
C2orf71	 2.89845e-05
MYO18B	 2.83647e-05
ZNF646	 2.82163e-05
MYOM2	 2.82163e-05
MYO7B	 2.82163e-05
DNAH1	 2.78101e-05
CDH23	 2.6141e-05
PNPLA7	 2.47531e-05
LILRA2	 2.47531e-05
ITGA2	 2.47531e-05
SORCS2	 2.44721e-05
SMPD1	 2.44721e-05
ZNF761	 2.36511e-05
VASN	 2.36511e-05
TXNDC11	 2.36511e-05
TRAPPC12	 2.36511e-05
TPSG1	 2.36511e-05
TKTL2	 2.36511e-05
SLC2A8	 2.36511e-05
SDCCAG3	 2.36511e-05
RNF207	 2.36511e-05
PRODH2	 2.36511e-05
PRODH	 2.36511e-05
MTMR9	 2.36511e-05
MTMR2	 2.36511e-05
MATN4	 2.36511e-05
LRRC37B	 2.36511e-05
KRTAP10-1	 2.36511e-05
KRT6A	 2.36511e-05
KIAA1456	 2.36511e-05
GPRC5B	 2.36511e-05
FTCD	 2.36511e-05
FDXACB1	 2.36511e-05
DHDH	 2.36511e-05
CTSW	 2.36511e-05
CPNE1	 2.36511e-05
B4GALNT4	 2.36511e-05
ASB16	 2.36511e-05
ACAD10	 2.36511e-05
FASN	 2.32531e-05
ADAMTS7	 2.29652e-05
TSPEAR	 2.23943e-05
PSTPIP1	 2.23943e-05
PKP3	 2.23943e-05
OR51B4	 2.23943e-05
MSLN	 2.23943e-05
MAN2C1	 2.23943e-05
KLHDC7A	 2.23943e-05
GRIN2C	 2.23943e-05
GAS8	 2.23943e-05
FDFT1	 2.23943e-05
ERCC6L2	 2.23943e-05
AIM1L	 2.23943e-05
SEC16B	 2.18647e-05
PITRM1	 2.18647e-05
HIP1R	 2.18647e-05
ZNF587B	 2.14139e-05
TXNRD2	 2.14139e-05
TXNDC16	 2.14139e-05
THBD	 2.14139e-05
TAS2R20	 2.14139e-05
SYT10	 2.14139e-05
SULT1C2	 2.14139e-05
STXBP2	 2.14139e-05
SLC5A10	 2.14139e-05
SLC26A8	 2.14139e-05
SLC22A18	 2.14139e-05
RSC1A1	 2.14139e-05
RPN2	 2.14139e-05
PTX4	 2.14139e-05
PRSS55	 2.14139e-05
PRRT3	 2.14139e-05
PRELP	 2.14139e-05
PRB1	 2.14139e-05
PQLC1	 2.14139e-05
OR10A5	 2.14139e-05
OBP2A	 2.14139e-05
NXPE4	 2.14139e-05
MTHFR	 2.14139e-05
MMACHC	 2.14139e-05
MLKL	 2.14139e-05
MAN1B1	 2.14139e-05
HSPA12B	 2.14139e-05
GPR83	 2.14139e-05
G6PD	 2.14139e-05
ESPN	 2.14139e-05
EARS2	 2.14139e-05
DMRT2	 2.14139e-05
CYP26B1	 2.14139e-05
CDK5RAP3	 2.14139e-05
ATMIN	 2.14139e-05
AP5B1	 2.14139e-05
ANKRD65	 2.14139e-05
AKR7A3	 2.14139e-05
AFAP1L1	 2.14139e-05
ADAMTSL5	 2.14139e-05
SEC16A	 2.06289e-05
HEATR1	 2.06289e-05
PRX	 1.95487e-05
PLCH2	 1.95487e-05
MYO9B	 1.95487e-05
ZNF764	 1.81783e-05
UBAP2	 1.81783e-05
TRAF5	 1.81783e-05
TNFRSF18	 1.81783e-05
TGM1	 1.81783e-05
SLC22A1	 1.81783e-05
RRP1	 1.81783e-05
OR1L4	 1.81783e-05
LPP	 1.81783e-05
INPP5E	 1.81783e-05
FAM198A	 1.81783e-05
DOK3	 1.81783e-05
C9orf3	 1.81783e-05
BPI	 1.81783e-05
AKR1C3	 1.81783e-05
ADGRF2	 1.81783e-05
COL6A2	 1.70481e-05
CMYA5	 1.50781e-05
NLRP5	 1.46078e-05
FYCO1	 1.46078e-05
LAMA3	 1.45921e-05
TEKT5	 1.38138e-05
FUK	 1.38138e-05
RTN4	 1.34366e-05
PLB1	 1.34366e-05
MAGEL2	 1.34366e-05
VWA2	 1.34157e-05
RTEL1	 1.34157e-05
PTPRF	 1.34157e-05
FAM161B	 1.34157e-05
EHHADH	 1.34157e-05
DENND3	 1.34157e-05
MUC16	 1.26617e-05
TJP3	 1.25326e-05
C2orf16	 1.25326e-05
TBC1D2	 1.20101e-05
SLC38A10	 1.20101e-05
PTPRJ	 1.20101e-05
PLEKHG3	 1.20101e-05
OR10A4	 1.20101e-05
NOC2L	 1.20101e-05
MCM10	 1.20101e-05
HMHA1	 1.20101e-05
HEATR9	 1.20101e-05
GEMIN4	 1.20101e-05
FARP1	 1.20101e-05
FAM189B	 1.20101e-05
FAM135A	 1.20101e-05
EPHB4	 1.20101e-05
EMILIN2	 1.20101e-05
DRC1	 1.20101e-05
BCAR1	 1.20101e-05
TPCN2	 1.19755e-05
SPPL2C	 1.19755e-05
SLC26A10	 1.19755e-05
SLC15A3	 1.19755e-05
SERPINA9	 1.19755e-05
RCSD1	 1.19755e-05
PROB1	 1.19755e-05
OGFOD3	 1.19755e-05
OAS3	 1.19755e-05
NPNT	 1.19755e-05
MX1	 1.19755e-05
MAPK15	 1.19755e-05
LMCD1	 1.19755e-05
GPR142	 1.19755e-05
FCN2	 1.19755e-05
CH17-360D5.1	 1.19755e-05
CDH15	 1.19755e-05
ANKZF1	 1.19755e-05
ACSM3	 1.19755e-05
HIVEP3	 1.17388e-05
APOBR	 1.13187e-05
ZNRF4	 1.0355e-05
TTLL11	 1.0355e-05
TRIM65	 1.0355e-05
RPS6KB2	 1.0355e-05
REM1	 1.0355e-05
PPAN-P2RY11	 1.0355e-05
PDLIM2	 1.0355e-05
P2RY11	 1.0355e-05
OXER1	 1.0355e-05
NLRP6	 1.0355e-05
KRTAP10-11	 1.0355e-05
KIFC2	 1.0355e-05
GLTSCR2	 1.0355e-05
GALC	 1.0355e-05
FBXW8	 1.0355e-05
EPHX2	 1.0355e-05
CEP97	 1.0355e-05
CARD14	 1.0355e-05
C5orf45	 1.0355e-05
C1orf116	 1.0355e-05
FRMPD1	 1.02152e-05
STK11IP	 9.48483e-06
KLC3	 9.48483e-06
HIPK4	 9.48483e-06
GSDMD	 9.48483e-06
ENPP7	 9.48483e-06
ARVCF	 9.48483e-06
AHI1	 9.48483e-06
CEP152	 8.58962e-06
WDR27	 7.6492e-06
TUBGCP6	 7.6492e-06
STOX1	 7.6492e-06
PARP4	 7.6492e-06
NLRP12	 7.6492e-06
AATK	 7.6492e-06
SSC5D	 7.54875e-06
HAUS6	 7.54875e-06
GLI2	 7.54875e-06
UVSSA	 7.29965e-06
