#Gene	 Score
AKAP1	 2.14139e-05
ACOT11	 2.14139e-05
ACBD4	 2.14139e-05
DOCK6	 2.06289e-05
CENPF	 2.06289e-05
VWA5B1	 1.95487e-05
RAB11FIP1	 1.95487e-05
PIK3C2G	 1.95487e-05
KIAA1462	 1.95487e-05
CDHR2	 1.95487e-05
CCDC180	 1.95487e-05
PDZD2	 1.85161e-05
ZNF839	 1.81783e-05
ZNF708	 1.81783e-05
ZNF341	 1.81783e-05
UBAP2	 1.81783e-05
TACR2	 1.81783e-05
SHC4	 1.81783e-05
PSAPL1	 1.81783e-05
PIGG	 1.81783e-05
PCSK4	 1.81783e-05
NOD2	 1.81783e-05
MFSD6L	 1.81783e-05
LRRC27	 1.81783e-05
LNX1	 1.81783e-05
LILRA1	 1.81783e-05
IQCE	 1.81783e-05
IGDCC4	 1.81783e-05
FAM198A	 1.81783e-05
FAM184B	 1.81783e-05
CH17-360D5.1	 1.81783e-05
WDR90	 1.70646e-05
POLQ	 1.70646e-05
MYH4	 1.70646e-05
SPAG17	 1.70481e-05
CFAP65	 1.70481e-05
FHAD1	 1.46078e-05
TJP3	 1.38138e-05
KIAA0319	 1.38138e-05
CEP131	 1.38138e-05
MKI67	 1.37708e-05
UBR1	 1.34366e-05
KTN1	 1.34366e-05
COL20A1	 1.34366e-05
TBC1D2	 1.34157e-05
NLRX1	 1.34157e-05
GAS8	 1.34157e-05
FRMD4B	 1.34157e-05
CTBP2	 1.34157e-05
CATSPERD	 1.34157e-05
BCAR3	 1.34157e-05
CCDC168	 1.34148e-05
MCM3AP	 1.25326e-05
VWDE	 1.20101e-05
NPC1	 1.20101e-05
LMF2	 1.20101e-05
LLGL2	 1.20101e-05
KRI1	 1.20101e-05
KIAA1614	 1.20101e-05
HMHA1	 1.20101e-05
GTSE1	 1.20101e-05
ELN	 1.20101e-05
DMRT3	 1.20101e-05
CNTROB	 1.20101e-05
CFTR	 1.20101e-05
ABCC10	 1.20101e-05
UNKL	 1.19755e-05
TSPEAR	 1.19755e-05
TNRC6C	 1.19755e-05
TIGD6	 1.19755e-05
TELO2	 1.19755e-05
TCN2	 1.19755e-05
RUFY4	 1.19755e-05
PINK1	 1.19755e-05
MYO19	 1.19755e-05
MMP25	 1.19755e-05
LRRC8E	 1.19755e-05
LIMCH1	 1.19755e-05
KRT13	 1.19755e-05
IP6K3	 1.19755e-05
GALC	 1.19755e-05
FCGR1A	 1.19755e-05
FAM149A	 1.19755e-05
DOK7	 1.19755e-05
CLCNKB	 1.19755e-05
CCDC142	 1.19755e-05
B4GALNT2	 1.19755e-05
ASMT	 1.19755e-05
AHI1	 1.19755e-05
MROH7	 1.13187e-05
FOCAD	 1.13187e-05
CELSR1	 1.13187e-05
ZSCAN18	 1.0355e-05
ZNF761	 1.0355e-05
ZNF683	 1.0355e-05
WDR41	 1.0355e-05
USP45	 1.0355e-05
USH1C	 1.0355e-05
TXNDC16	 1.0355e-05
SUN3	 1.0355e-05
SLC39A4	 1.0355e-05
SLC22A13	 1.0355e-05
PSTPIP1	 1.0355e-05
PRODH	 1.0355e-05
PKMYT1	 1.0355e-05
PHLDB3	 1.0355e-05
PHF21B	 1.0355e-05
NVL	 1.0355e-05
MLXIPL	 1.0355e-05
LRSAM1	 1.0355e-05
LEXM	 1.0355e-05
KLK11	 1.0355e-05
ITIH3	 1.0355e-05
HPS4	 1.0355e-05
HABP2	 1.0355e-05
FCGR1B	 1.0355e-05
EME1	 1.0355e-05
DRC1	 1.0355e-05
CYP2C8	 1.0355e-05
COL9A3	 1.0355e-05
CNBD2	 1.0355e-05
CLOCK	 1.0355e-05
CELA3B	 1.0355e-05
CCDC155	 1.0355e-05
AFM	 1.0355e-05
ADCK3	 1.0355e-05
ADAM28	 1.0355e-05
ADAM20	 1.0355e-05
MYO9B	 1.02152e-05
MYH7B	 9.96393e-06
DNHD1	 9.5748e-06
ZNF737	 9.48483e-06
ZNF343	 9.48483e-06
RASSF7	 9.48483e-06
QSER1	 9.48483e-06
PMS1	 9.48483e-06
NOC3L	 9.48483e-06
FDFT1	 9.48483e-06
EPS8L3	 9.48483e-06
ELMO3	 9.48483e-06
DOK3	 9.48483e-06
CAPN15	 9.48483e-06
VWF	 9.08315e-06
TRPM2	 8.58962e-06
KIF7	 7.6492e-06
EHBP1L1	 7.6492e-06
PTPN23	 7.54875e-06
PRX	 7.54875e-06
PLEKHG6	 7.54875e-06
TCOF1	 7.29965e-06
SPPL2C	 7.29965e-06
NLRP9	 7.29965e-06
FAM188B	 7.29965e-06
DSG4	 7.29965e-06
DLEC1	 7.29965e-06
DDX24	 7.29965e-06
ADAMTS7	 7.27611e-06
STAB2	 7.17285e-06
TLN2	 7.12609e-06
KANK1	 7.12609e-06
TDRD6	 6.7985e-06
MYO7B	 6.7985e-06
COL18A1	 6.50088e-06
WDR27	 6.396e-06
TUBGCP6	 6.396e-06
SLCO2A1	 6.396e-06
SLC38A10	 6.396e-06
SEMA4B	 6.396e-06
PPP1R15A	 6.396e-06
PKN3	 6.396e-06
IDUA	 6.396e-06
HPS1	 6.396e-06
VWA5B2	 6.0331e-06
VILL	 6.0331e-06
TNIP1	 6.0331e-06
SULT2B1	 6.0331e-06
SMG5	 6.0331e-06
SLC26A10	 6.0331e-06
SEMA4D	 6.0331e-06
POM121C	 6.0331e-06
PODN	 6.0331e-06
PERM1	 6.0331e-06
NECAB2	 6.0331e-06
ENPP1	 6.0331e-06
ELP2	 6.0331e-06
CLCNKA	 6.0331e-06
ALDH16A1	 6.0331e-06
FASN	 5.01044e-06
DHX34	 5.01044e-06
CLTCL1	 5.01044e-06
CELSR3	 5.00028e-06
BRCA2	 5.00028e-06
DNAH14	 4.99812e-06
ZYX	 4.99472e-06
XKR5	 4.99472e-06
TRAPPC11	 4.99472e-06
SLC3A1	 4.99472e-06
RRP1	 4.99472e-06
PYROXD2	 4.99472e-06
PRDM7	 4.99472e-06
P2RY11	 4.99472e-06
MMRN1	 4.99472e-06
LSP1	 4.99472e-06
LOC650293	 4.99472e-06
GNPTAB	 4.99472e-06
GAB2	 4.99472e-06
FTCD	 4.99472e-06
FOXD4	 4.99472e-06
FLT3	 4.99472e-06
FASTKD5	 4.99472e-06
FAM83E	 4.99472e-06
ECD	 4.99472e-06
DAG1	 4.99472e-06
CD36	 4.99472e-06
C21orf58	 4.99472e-06
C14orf80	 4.99472e-06
AATF	 4.99472e-06
TOP1MT	 4.91829e-06
SEZ6	 4.91829e-06
SEC31B	 4.91829e-06
RABL6	 4.91829e-06
IQSEC1	 4.91829e-06
EHHADH	 4.91829e-06
CCDC57	 4.91829e-06
BCAM	 4.91829e-06
ARMC5	 4.91829e-06
CDH23	 4.32708e-06
MYOM2	 4.2694e-06
MFI2	 4.20844e-06
C2orf71	 4.20844e-06
ATP10B	 4.20844e-06
ATAD3C	 4.20844e-06
PHRF1	 4.20394e-06
TICRR	 4.02049e-06
ADAMTSL4	 4.02049e-06
WDR81	 3.94329e-06
TARBP1	 3.94329e-06
SGK223	 3.94329e-06
GRIN3B	 3.94329e-06
GRIN2C	 3.94329e-06
GEMIN4	 3.94329e-06
ARVCF	 3.94329e-06
GLI2	 3.70463e-06
FYCO1	 3.58016e-06
LAMA3	 3.43246e-06
TTLL10	 3.3834e-06
SMYD4	 3.3834e-06
GAA	 3.3834e-06
FBLN2	 3.3834e-06
FARP1	 3.3834e-06
FAM71E2	 3.3834e-06
CCDC63	 3.3834e-06
CFAP46	 3.27843e-06
UVSSA	 3.02469e-06
SLC7A4	 3.02469e-06
SLC18A1	 3.02469e-06
RPL3L	 3.02469e-06
RMI1	 3.02469e-06
RIN1	 3.02469e-06
RHBDF1	 3.02469e-06
MICALL1	 3.02469e-06
MAPK15	 3.02469e-06
GFM2	 3.02469e-06
EPN3	 3.02469e-06
CTCFL	 3.02469e-06
CDCP2	 3.02469e-06
TNRC18	 2.9605e-06
THADA	 2.53525e-06
NOP14	 2.53525e-06
NOC2L	 2.53525e-06
MMEL1	 2.53525e-06
H6PD	 2.53525e-06
CR1L	 2.53525e-06
CCDC78	 2.53525e-06
C9orf131	 2.53525e-06
COL6A2	 2.48567e-06
ZNF225	 2.40311e-06
WRNIP1	 2.40311e-06
VARS2	 2.40311e-06
TTC30B	 2.40311e-06
TLR2	 2.40311e-06
TLDC1	 2.40311e-06
SOX30	 2.40311e-06
SIK2	 2.40311e-06
RHBDF2	 2.40311e-06
KIR3DL1	 2.40311e-06
CDH24	 2.40311e-06
CCDC191	 2.40311e-06
ARFGAP1	 2.40311e-06
ANKDD1A	 2.40311e-06
AKR1C3	 2.40311e-06
PRR14L	 2.32881e-06
MAN2B2	 2.32881e-06
KIAA1551	 2.32881e-06
APOBR	 2.32881e-06
SLC26A1	 2.29375e-06
PTPRF	 2.29375e-06
AIM1	 2.29375e-06
WNK2	 2.25124e-06
PARP4	 2.25124e-06
BZRAP1	 2.25124e-06
TAS1R3	 2.11543e-06
SORBS3	 2.11543e-06
HAUS6	 2.11543e-06
ADAD2	 2.11543e-06
C1orf167	 2.09511e-06
DMBT1	 2.08934e-06
PRUNE2	 2.06758e-06
CMYA5	 2.03191e-06
MGA	 1.89145e-06
CPAMD8	 1.89145e-06
SUSD2	 1.77824e-06
MRVI1	 1.77824e-06
KIAA1683	 1.77824e-06
DISC1	 1.77824e-06
RNF213	 1.75227e-06
DUOX2	 1.73932e-06
ALMS1	 1.54702e-06
UNC13D	 1.50936e-06
SAMD15	 1.50936e-06
RAET1L	 1.50936e-06
PROB1	 1.50936e-06
PIGR	 1.50936e-06
MCPH1	 1.50936e-06
LSG1	 1.50936e-06
AMOTL2	 1.50936e-06
NRAP	 1.43616e-06
DMXL1	 1.4253e-06
AKAP13	 1.4253e-06
TRPV1	 1.29942e-06
PLEKHG4	 1.29942e-06
PIF1	 1.29942e-06
PDIA2	 1.29942e-06
NOC4L	 1.29942e-06
ITGA2	 1.29942e-06
CHPF2	 1.29942e-06
CDH15	 1.29942e-06
ATP8B3	 1.29942e-06
SNAPC4	 1.27941e-06
PITRM1	 1.27941e-06
PLCH2	 1.25133e-06
BRCA1	 1.24276e-06
ADAMTS13	 1.24276e-06
CUBN	 1.17028e-06
ZNF846	 1.15327e-06
ZNF778	 1.15327e-06
ZNF598	 1.15327e-06
ZNF446	 1.15327e-06
TPCN2	 1.15327e-06
SLC9A3R2	 1.15327e-06
SLC22A1	 1.15327e-06
PREPL	 1.15327e-06
POLN	 1.15327e-06
OR4K13	 1.15327e-06
MROH6	 1.15327e-06
MLIP	 1.15327e-06
MAML2	 1.15327e-06
EFS	 1.15327e-06
CYP2B6	 1.15327e-06
CHRNA10	 1.15327e-06
CCHCR1	 1.15327e-06
BRF2	 1.15327e-06
SEC16B	 1.12726e-06
GSE1	 1.12726e-06
RREB1	 9.49456e-07
NPHP4	 9.49456e-07
HIVEP3	 9.49456e-07
RTEL1	 9.28802e-07
CFAP44	 9.28802e-07
CDHR5	 9.28802e-07
C2CD3	 9.28802e-07
DNAH11	 7.51035e-07
PARP10	 7.49801e-07
KRT73	 7.49801e-07
KRT72	 7.49801e-07
BPI	 7.49801e-07
CCDC88C	 6.90582e-07
TGM6	 6.68763e-07
AMZ1	 6.68763e-07
SLC27A3	 6.62352e-07
MCM10	 6.62352e-07
GPR142	 6.62352e-07
AATK	 6.62352e-07
WRN	 6.55439e-07
LRBA	 6.01654e-07
CRYBG3	 6.01654e-07
TMPRSS13	 5.52036e-07
PTX4	 5.52036e-07
NOX5	 5.52036e-07
DENND4C	 5.52036e-07
C3orf30	 5.52036e-07
ANO10	 5.52036e-07
MYO18B	 5.43583e-07
TTN	 4.86653e-07
ARHGEF18	 4.82213e-07
FBN3	 4.28046e-07
USH2A	 4.19867e-07
ZFR2	 3.78176e-07
SGSM2	 3.70849e-07
PLEKHG3	 3.70849e-07
KIAA1522	 3.70849e-07
HIPK4	 3.70849e-07
DDX20	 3.70849e-07
CYP4F3	 3.70849e-07
CCDC88B	 3.57506e-07
TONSL	 3.35827e-07
REXO1	 3.35827e-07
KIAA2012	 3.35827e-07
EVPL	 3.35688e-07
FLG	 2.68117e-07
TTLL11	 2.63561e-07
RGS11	 2.63561e-07
IGLL1	 2.63561e-07
HR	 2.63561e-07
EGF	 2.63561e-07
CKAP2L	 2.63561e-07
HELZ2	 2.56005e-07
PPP1R26	 2.48897e-07
CHTF18	 2.03545e-07
KIF26A	 1.99322e-07
CASC5	 1.99322e-07
C2orf16	 1.89888e-07
TRPM5	 1.8264e-07
SCNN1D	 1.8264e-07
HIST1H1C	 1.8264e-07
GAS2L2	 1.8264e-07
MICALL2	 1.69395e-07
FAM189B	 1.69395e-07
MTUS1	 1.68426e-07
SYNE2	 1.55448e-07
DNAH9	 1.5199e-07
NACA	 1.25505e-07
CC2D1B	 1.25505e-07
UMODL1	 1.08843e-07
RECQL4	 1.08843e-07
ABCA7	 1.02343e-07
AGRN	 9.08066e-08
PSD3	 8.95759e-08
PLEKHN1	 8.95759e-08
ADGRF2	 8.95759e-08
KIF19	 8.50175e-08
AIM1L	 8.50175e-08
FLYWCH1	 6.52011e-08
FREM1	 6.12629e-08
TBL3	 5.96078e-08
ST6GALNAC1	 5.96078e-08
GPR156	 5.96078e-08
APBA3	 5.96078e-08
EXPH5	 5.89928e-08
SPATA31A6	 5.78337e-08
CEP250	 5.78337e-08
CSPG4	 5.59376e-08
EPPK1	 5.3337e-08
AHNAK	 5.24172e-08
ATAD3B	 4.40996e-08
TACC2	 3.42172e-08
SH3TC1	 3.17791e-08
CFAP54	 3.05392e-08
MISP	 2.82352e-08
CASKIN2	 2.12861e-08
WFS1	 1.701e-08
PLEKHG2	 1.6716e-08
ANKMY1	 1.6716e-08
OBSCN	 1.33954e-08
IGLL5	 1.33389e-08
CCDC40	 1.15787e-08
FMN1	 1.04413e-08
PKD1L2	 1.03149e-08
MUC16	 9.01422e-09
GCKR	 6.28468e-09
DNAH17	 4.0537e-09
MUC3A	 3.75491e-09
OR10A4	 2.9532e-09
PPL	 2.51283e-09
CFAP74	 1.14654e-09
TTC6	 6.46664e-10
ESPNL	 6.46664e-10
OTOG	 4.81633e-10
LAMA5	 1.5374e-10
CEP170B	 1.22037e-10
ZNF469	 9.81506e-11
HSPG2	 8.64246e-11
MUC5B	 6.21041e-11
MROH2A	 2.99663e-11
ALS2CR11	 2.99663e-11
SPTBN5	 9.98879e-12
PLEC	 9.98879e-12
PIEZO1	 6.08013e-12
FSIP2	 6.08013e-12
SSPO	 8.6857e-13
ZWINT	 0
ZWILCH	 0
ZSWIM4	 0
ZSCAN9	 0
ZSCAN30	 0
ZSCAN26	 0
ZSCAN23	 0
ZSCAN21	 0
ZSCAN16	 0
ZSCAN12	 0
ZSCAN10	 0
ZRSR2	 0
ZPR1	 0
ZPLD1	 0
ZPBP2	 0
ZP3	 0
ZNRF3	 0
ZNHIT3	 0
ZNHIT2	 0
ZNF888	 0
ZNF883	 0
ZNF850	 0
ZNF843	 0
ZNF829	 0
ZNF816-ZNF321P	 0
ZNF816	 0
ZNF81	 0
ZNF79	 0
ZNF785	 0
ZNF774	 0
ZNF772	 0
ZNF764	 0
ZNF76	 0
ZNF747	 0
ZNF729	 0
ZNF726	 0
ZNF710	 0
ZNF705G	 0
ZNF705E	 0
ZNF705A	 0
ZNF703	 0
ZNF697	 0
ZNF696	 0
ZNF69	 0
ZNF689	 0
ZNF672	 0
ZNF660	 0
ZNF655	 0
ZNF641	 0
ZNF630	 0
ZNF624	 0
ZNF622	 0
ZNF620	 0
ZNF584	 0
ZNF583	 0
ZNF582	 0
ZNF579	 0
ZNF577	 0
ZNF576	 0
ZNF565	 0
ZNF563	 0
ZNF561	 0
ZNF559	 0
ZNF558	 0
ZNF557	 0
ZNF555	 0
ZNF524	 0
ZNF517	 0
ZNF506	 0
ZNF503	 0
ZNF500	 0
ZNF497	 0
ZNF48	 0
ZNF444	 0
ZNF440	 0
ZNF439	 0
ZNF436	 0
ZNF433	 0
ZNF426	 0
ZNF414	 0
ZNF410	 0
ZNF396	 0
ZNF395	 0
ZNF394	 0
ZNF385C	 0
ZNF384	 0
ZNF362	 0
ZNF346	 0
ZNF333	 0
ZNF324B	 0
ZNF316	 0
ZNF30	 0
ZNF3	 0
ZNF296	 0
ZNF281	 0
ZNF280C	 0
ZNF268	 0
ZNF263	 0
ZNF260	 0
ZNF253	 0
ZNF251	 0
ZNF24	 0
ZNF23	 0
ZNF219	 0
ZNF215	 0
ZNF202	 0
ZNF200	 0
ZNF18	 0
ZNF177	 0
ZNF169	 0
ZNF165	 0
ZNF157	 0
ZNF14	 0
ZNF138	 0
ZNF131	 0
ZNF101	 0
ZMYND12	 0
ZMYND10	 0
ZMPSTE24	 0
ZMAT5	 0
ZKSCAN8	 0
ZKSCAN3	 0
ZIC5	 0
ZHX1	 0
ZFYVE27	 0
ZFYVE21	 0
ZFX	 0
ZFP92	 0
ZFP82	 0
ZFP69	 0
ZFP41	 0
ZFP36	 0
ZFP14	 0
ZFHX2	 0
ZFAND2A	 0
ZDHHC7	 0
ZDHHC24	 0
ZDHHC23	 0
ZDHHC2	 0
ZDHHC19	 0
ZDHHC14	 0
ZDHHC13	 0
ZDHHC12	 0
ZCWPW2	 0
ZCCHC9	 0
ZCCHC4	 0
ZCCHC3	 0
ZCCHC18	 0
ZCCHC16	 0
ZC3HAV1L	 0
ZC3H8	 0
ZC3H14	 0
ZC3H12D	 0
ZC3H12B	 0
ZC2HC1C	 0
ZBTB9	 0
ZBTB8B	 0
ZBTB8A	 0
ZBTB6	 0
ZBTB47	 0
ZBTB45	 0
ZBTB44	 0
ZBTB43	 0
ZBTB37	 0
ZBTB26	 0
ZBTB25	 0
ZBTB24	 0
ZBTB18	 0
ZBTB17	 0
ZBTB1	 0
ZBED6CL	 0
ZBED6	 0
ZBED2	 0
ZADH2	 0
YJEFN3	 0
YIPF4	 0
YIPF3	 0
YIPF2	 0
YIF1A	 0
YDJC	 0
YBX3	 0
YBEY	 0
YARS2	 0
YARS	 0
YAP1	 0
YAE1D1	 0
XXYLT1	 0
XRCC3	 0
XRCC2	 0
XPO1	 0
XPNPEP1	 0
XKRX	 0
XKR3	 0
XAF1	 0
WTH3DI	 0
WRAP73	 0
WNT9B	 0
WNT8A	 0
WNT7A	 0
WNT5B	 0
WNT3A	 0
WNT2B	 0
WNT2	 0
WNT16	 0
WNT10B	 0
WNT10A	 0
WNT1	 0
WLS	 0
WISP2	 0
WIPF2	 0
WIF1	 0
WFIKKN1	 0
WFDC8	 0
WFDC1	 0
WEE1	 0
WDYHV1	 0
WDR97	 0
WDR92	 0
WDR86	 0
WDR76	 0
WDR73	 0
WDR55	 0
WDR54	 0
WDR53	 0
WDR5	 0
WDR48	 0
WDR46	 0
WDR4	 0
WDR38	 0
WDR37	 0
WDR34	 0
WDR31	 0
WDR18	 0
WDR12	 0
WDFY1	 0
WBSCR27	 0
WBP4	 0
WBP2NL	 0
WBP2	 0
WBP1L	 0
WBP11	 0
WBP1	 0
WASH1	 0
WASF2	 0
WASF1	 0
VWA1	 0
VTN	 0
VTI1B	 0
VTA1	 0
VSX1	 0
VSTM5	 0
VSTM2L	 0
VSTM1	 0
VSIG4	 0
VSIG2	 0
VRK3	 0
VRK1	 0
VPS9D1	 0
VPS51	 0
VPS4A	 0
VPS37C	 0
VPS37B	 0
VPS33A	 0
VPREB3	 0
VIPAS39	 0
VIP	 0
VIM	 0
VHLL	 0
VGLL2	 0
VEZT	 0
VENTX	 0
VEGFB	 0
VEGFA	 0
VDR	 0
VDAC2	 0
VDAC1	 0
VAT1	 0
VASP	 0
VASN	 0
VASH2	 0
VAPA	 0
VAMP7	 0
VAMP5	 0
UTY	 0
UTP3	 0
UTP18	 0
UTP15	 0
USP51	 0
USP39	 0
USP22	 0
USP17L7	 0
USP17L1	 0
USP14	 0
USP12	 0
USP1	 0
USB1	 0
UROS	 0
UROD	 0
URGCP	 0
URAD	 0
UQCRC2	 0
UQCRB	 0
UQCC1	 0
UPP1	 0
UPK3A	 0
UPK1A	 0
UPF3B	 0
UPF3A	 0
UPB1	 0
UNK	 0
UNG	 0
UNC119B	 0
UMPS	 0
ULK3	 0
UIMC1	 0
UGT2B17	 0
UGT2A1	 0
UGT1A8	 0
UGT1A7	 0
UGT1A5	 0
UGT1A3	 0
UGT1A10	 0
UFSP2	 0
UCP3	 0
UCP2	 0
UCN3	 0
UCHL3	 0
UBXN2B	 0
UBXN1	 0
UBTD2	 0
UBP1	 0
UBOX5	 0
UBL7	 0
UBL4B	 0
UBE2U	 0
UBE2Q2	 0
UBE2J1	 0
UBAP1L	 0
UBAP1	 0
UBALD1	 0
UBAC1	 0
UAP1L1	 0
UAP1	 0
TYW3	 0
TYSND1	 0
TXNRD3NB	 0
TXNRD2	 0
TXNL4B	 0
TXNIP	 0
TXNDC5	 0
TWISTNB	 0
TVP23C	 0
TUSC5	 0
TULP3	 0
TUFT1	 0
TUBG2	 0
TUBG1	 0
TUBD1	 0
TUBB6	 0
TUBB1	 0
TTLL3	 0
TTC5	 0
TTC4	 0
TTC39B	 0
TTC34	 0
TTC31	 0
TTC26	 0
TTC19	 0
TSSK6	 0
TSSC4	 0
TSSC1	 0
TSR3	 0
TSR1	 0
TSPYL5	 0
TSPYL4	 0
TSPYL1	 0
TSPO2	 0
TSPO	 0
TSPAN4	 0
TSPAN32	 0
TSPAN16	 0
TSPAN11	 0
TSPAN1	 0
TSHB	 0
TSGA13	 0
TSFM	 0
TSEN34	 0
TSEN2	 0
TSC22D4	 0
TSACC	 0
TRNT1	 0
TRMT61A	 0
TRMT6	 0
TRMT44	 0
TRMT2A	 0
TRMT13	 0
TRMT11	 0
TRMT10C	 0
TRMT10A	 0
TRMO	 0
TRIT1	 0
TRIP13	 0
TRIP10	 0
TRIML1	 0
TRIM74	 0
TRIM72	 0
TRIM7	 0
TRIM65	 0
TRIM64C	 0
TRIM63	 0
TRIM6	 0
TRIM59	 0
TRIM49B	 0
TRIM47	 0
TRIM43B	 0
TRIM40	 0
TRIM4	 0
TRIM34	 0
TRIM31	 0
TRIM28	 0
TRIM25	 0
TRIM21	 0
TRIM11	 0
TRIM10	 0
TRIB3	 0
TRIB1	 0
TRH	 0
TREML1	 0
TRDMT1	 0
TRAT1	 0
TRAPPC6A	 0
TRAPPC2L	 0
TRAF6	 0
TRAF3	 0
TRAF1	 0
TRADD	 0
TRABD	 0
TRA2A	 0
TPSD1	 0
TPSB2	 0
TPSAB1	 0
TPRN	 0
TPRG1	 0
TPRA1	 0
TPPP2	 0
TPPP	 0
TPM4	 0
TPM1	 0
TPI1	 0
TPGS2	 0
TPD52L1	 0
TPBG	 0
TP53I3	 0
TP53I13	 0
TOX4	 0
TOR4A	 0
TOR2A	 0
TOR1AIP1	 0
TOM1L1	 0
TOM1	 0
TOLLIP	 0
TOE1	 0
TOB2	 0
TNS4	 0
TNNT1	 0
TNNI3K	 0
TNMD	 0
TNFSF9	 0
TNFSF8	 0
TNFSF14	 0
TNFSF13B	 0
TNFRSF4	 0
TNFRSF25	 0
TNFRSF1B	 0
TNFRSF1A	 0
TNFRSF17	 0
TNFRSF11A	 0
TNFRSF10B	 0
TNFAIP8L2-SCNM1	 0
TNFAIP8L2	 0
TNF	 0
TMPRSS4	 0
TMPRSS3	 0
TMPRSS12	 0
TMPRSS11E	 0
TMOD2	 0
TMLHE	 0
TMIGD3	 0
TMIGD2	 0
TMIGD1	 0
TMEM99	 0
TMEM97	 0
TMEM8C	 0
TMEM8A	 0
TMEM88	 0
TMEM86B	 0
TMEM82	 0
TMEM81	 0
TMEM72	 0
TMEM69	 0
TMEM61	 0
TMEM59L	 0
TMEM54	 0
TMEM53	 0
TMEM52B	 0
TMEM51	 0
TMEM50A	 0
TMEM45B	 0
TMEM43	 0
TMEM41A	 0
TMEM40	 0
TMEM39B	 0
TMEM38B	 0
TMEM38A	 0
TMEM33	 0
TMEM31	 0
TMEM254	 0
TMEM251	 0
TMEM25	 0
TMEM248	 0
TMEM241	 0
TMEM237	 0
TMEM232	 0
TMEM231	 0
TMEM230	 0
TMEM229A	 0
TMEM225	 0
TMEM223	 0
TMEM222	 0
TMEM220	 0
TMEM217	 0
TMEM215	 0
TMEM214	 0
TMEM206	 0
TMEM205	 0
TMEM200A	 0
TMEM198	 0
TMEM19	 0
TMEM189	 0
TMEM186	 0
TMEM184B	 0
TMEM182	 0
TMEM179	 0
TMEM177	 0
TMEM176B	 0
TMEM176A	 0
TMEM175	 0
TMEM173	 0
TMEM171	 0
TMEM161A	 0
TMEM151B	 0
TMEM151A	 0
TMEM14C	 0
TMEM143	 0
TMEM140	 0
TMEM139	 0
TMEM136	 0
TMEM129	 0
TMEM126B	 0
TMEM126A	 0
TMEM125	 0
TMEM121	 0
TMEM120B	 0
TMEM105	 0
TMEM102	 0
TMED6	 0
TMED1	 0
TMBIM6	 0
TMBIM4	 0
TMBIM1	 0
TM9SF3	 0
TM7SF2	 0
TM4SF20	 0
TM2D3	 0
TLX3	 0
TLX2	 0
TLDC2	 0
TKTL1	 0
TJAP1	 0
TIRAP	 0
TIPIN	 0
TIPARP	 0
TINF2	 0
TINAGL1	 0
TIMMDC1	 0
TIMM44	 0
TIMM22	 0
TIGD4	 0
TIGD1	 0
THYN1	 0
THUMPD3	 0
THUMPD2	 0
THUMPD1	 0
THSD1	 0
THOC6	 0
THNSL2	 0
THG1L	 0
THEMIS2	 0
THEGL	 0
THBD	 0
THAP8	 0
THAP7	 0
THAP6	 0
TH	 0
TGIF1	 0
TGFB3	 0
TGFB1I1	 0
TGFB1	 0
TFEC	 0
TFE3	 0
TFDP3	 0
TFDP2	 0
TFCP2L1	 0
TFCP2	 0
TFB1M	 0
TFAP2E	 0
TFAM	 0
TEX38	 0
TEX37	 0
TEX35	 0
TEX33	 0
TEX30	 0
TEX26	 0
TEX19	 0
TEX101	 0
TES	 0
TERF1	 0
TEKT2	 0
TEFM	 0
TEDDM1	 0
TEAD3	 0
TDRD15	 0
TDRD10	 0
TCTEX1D4	 0
TCTE3	 0
TCTA	 0
TCP11L2	 0
TCP11L1	 0
TCP10L	 0
TCL1A	 0
TCF23	 0
TCEANC	 0
TCEA1	 0
TCAF1	 0
TC2N	 0
TBXA2R	 0
TBX6	 0
TBX21	 0
TBX19	 0
TBX10	 0
TBRG1	 0
TBL1X	 0
TBKBP1	 0
TBCEL	 0
TBC1D7	 0
TBC1D3H	 0
TBC1D24	 0
TBC1D21	 0
TBC1D19	 0
TBC1D13	 0
TBC1D10A	 0
TBATA	 0
TAS2R8	 0
TAS2R46	 0
TAS2R43	 0
TAS2R41	 0
TAS2R4	 0
TAS2R38	 0
TAS2R31	 0
TAS2R3	 0
TAS2R14	 0
TAS2R10	 0
TARP	 0
TAPT1	 0
TAPBPL	 0
TAPBP	 0
TANGO2	 0
TALDO1	 0
TAL2	 0
TAGLN	 0
TAF7L	 0
TAF6	 0
TAF5L	 0
TAF1D	 0
TAF1B	 0
TAF1A	 0
TAF15	 0
TADA2B	 0
TACSTD2	 0
TAAR2	 0
SYT9	 0
SYT8	 0
SYT7	 0
SYT17	 0
SYT11	 0
SYT10	 0
SYS1	 0
SYPL2	 0
SYPL1	 0
SYNPR	 0
SYNJ2BP-COX16	 0
SYK	 0
SYDE1	 0
SYCE1L	 0
SYCE1	 0
SYBU	 0
SWI5	 0
SWAP70	 0
SVOP	 0
SURF2	 0
SUOX	 0
SUMO4	 0
SUMF2	 0
SULT6B1	 0
SULT1C4	 0
SULT1C2	 0
SULT1B1	 0
SUGP1	 0
SUGCT	 0
SUCNR1	 0
SUCLG2	 0
SUCLG1	 0
STYXL1	 0
STXBP4	 0
STXBP2	 0
STX8	 0
STX5	 0
STX3	 0
STX2	 0
STX18	 0
STX10	 0
STUB1	 0
