#Gene	 Score
TNRC6B	 0.000138722
TNN	 0.000138722
TCHH	 0.000138722
SULF2	 0.000138722
SLC2A10	 0.000138722
SKI	 0.000138722
RASAL1	 0.000138722
PLXND1	 0.000138722
PDCD11	 0.000138722
KAT6A	 0.000138722
GGT5	 0.000138722
CLSTN2	 0.000138722
AGAP2	 0.000138722
TEP1	 0.000135477
PFKP	 0.000135477
MED13L	 0.000135477
EGFR	 0.000135477
COL6A5	 0.000135477
CC2D1A	 0.000135477
CAND2	 0.000135477
ADAMTS14	 0.000135477
ADAMTS10	 0.000135477
TG	 0.000134797
MYH3	 0.000134797
HERC2	 0.00012929
VPS13B	 0.000124192
MYCBP2	 0.000124192
KIAA0586	 0.000124192
KANK1	 0.000124192
CREBBP	 0.000124192
CAD	 0.000124192
ZNF827	 0.000122906
ZNF318	 0.000122906
ZFP64	 0.000122906
USP43	 0.000122906
TSHZ2	 0.000122906
TRPM8	 0.000122906
TNKS1BP1	 0.000122906
SHKBP1	 0.000122906
SCUBE1	 0.000122906
SARDH	 0.000122906
RBM27	 0.000122906
RAPGEF2	 0.000122906
PTPRQ	 0.000122906
PRDM2	 0.000122906
PKD1L2	 0.000122906
NUP214	 0.000122906
NRP1	 0.000122906
NLRP7	 0.000122906
LMF2	 0.000122906
KRT34	 0.000122906
JAG2	 0.000122906
HDAC7	 0.000122906
EDC4	 0.000122906
DPP6	 0.000122906
CPZ	 0.000122906
CHL1	 0.000122906
ASAP1	 0.000122906
ARHGAP25	 0.000122906
AKNA	 0.000122906
DNAH3	 0.000121663
DNAH7	 0.000112268
TNRC18	 0.000110329
TBCD	 0.000110329
SMG1	 0.000110329
DIP2C	 0.000110329
DHX34	 0.000110329
COL16A1	 0.000110329
VPS13D	 9.83929e-05
COL6A3	 9.77952e-05
AHNAK	 9.77952e-05
DYNC2H1	 9.57097e-05
FRAS1	 9.24254e-05
ZNF8	 9.09012e-05
ZNF16	 9.09012e-05
ZBTB17	 9.09012e-05
XIRP1	 9.09012e-05
WWC2	 9.09012e-05
WHSC1	 9.09012e-05
UNKL	 9.09012e-05
TSGA10	 9.09012e-05
TRPV1	 9.09012e-05
TRERF1	 9.09012e-05
TPP2	 9.09012e-05
TMPRSS2	 9.09012e-05
TGFBR3	 9.09012e-05
TET2	 9.09012e-05
SOX30	 9.09012e-05
SMG5	 9.09012e-05
SLIT1	 9.09012e-05
SLC6A19	 9.09012e-05
SETDB1	 9.09012e-05
SEPHS1	 9.09012e-05
RBM20	 9.09012e-05
RB1CC1	 9.09012e-05
RALGAPA1	 9.09012e-05
RABL6	 9.09012e-05
PPP1R15A	 9.09012e-05
PLAT	 9.09012e-05
PITPNM3	 9.09012e-05
PHF19	 9.09012e-05
PAXIP1	 9.09012e-05
OR10G7	 9.09012e-05
OPN4	 9.09012e-05
OGDH	 9.09012e-05
NPR1	 9.09012e-05
NOS2	 9.09012e-05
NCKAP5L	 9.09012e-05
NCAPD2	 9.09012e-05
MTRR	 9.09012e-05
MTR	 9.09012e-05
MTA1	 9.09012e-05
MGAT3	 9.09012e-05
MCTP1	 9.09012e-05
MAP4K2	 9.09012e-05
MAEA	 9.09012e-05
LRWD1	 9.09012e-05
LRRN4	 9.09012e-05
LRRC16B	 9.09012e-05
LENG8	 9.09012e-05
LARP4B	 9.09012e-05
KRT85	 9.09012e-05
KRT35	 9.09012e-05
KIF13A	 9.09012e-05
KIAA1191	 9.09012e-05
KDM4C	 9.09012e-05
ITPRIP	 9.09012e-05
ITIH4	 9.09012e-05
ITGB5	 9.09012e-05
IQSEC3	 9.09012e-05
INTS5	 9.09012e-05
IBTK	 9.09012e-05
HIP1	 9.09012e-05
HERC3	 9.09012e-05
HEATR5A	 9.09012e-05
HCN4	 9.09012e-05
GRIN3A	 9.09012e-05
GLTSCR2	 9.09012e-05
FNBP4	 9.09012e-05
FAM83C	 9.09012e-05
FAAP100	 9.09012e-05
ERAP1	 9.09012e-05
EPAS1	 9.09012e-05
ENG	 9.09012e-05
ELMSAN1	 9.09012e-05
EIF4G3	 9.09012e-05
DFNB31	 9.09012e-05
CPXM1	 9.09012e-05
COL23A1	 9.09012e-05
CD1C	 9.09012e-05
CASR	 9.09012e-05
C2CD2	 9.09012e-05
BAP1	 9.09012e-05
B4GALNT1	 9.09012e-05
ATXN2L	 9.09012e-05
ATM	 9.09012e-05
ALG1	 9.09012e-05
ABCG8	 9.09012e-05
ZYX	 9.07667e-05
UNC13D	 9.07667e-05
TCF20	 9.07667e-05
SLCO2B1	 9.07667e-05
SLC7A9	 9.07667e-05
SLC7A1	 9.07667e-05
SETD1B	 9.07667e-05
SELP	 9.07667e-05
SCAP	 9.07667e-05
SAMD9L	 9.07667e-05
PHIP	 9.07667e-05
NCOA1	 9.07667e-05
MTUS1	 9.07667e-05
MAST2	 9.07667e-05
LTBP1	 9.07667e-05
LLGL1	 9.07667e-05
LGR5	 9.07667e-05
KCNQ2	 9.07667e-05
ITGA3	 9.07667e-05
GRM2	 9.07667e-05
GEMIN4	 9.07667e-05
FGFR2	 9.07667e-05
FAM13A	 9.07667e-05
F5	 9.07667e-05
EPB41L3	 9.07667e-05
EEF2	 9.07667e-05
DHX9	 9.07667e-05
DEPDC5	 9.07667e-05
DENND4A	 9.07667e-05
DDX54	 9.07667e-05
CPNE5	 9.07667e-05
CHST15	 9.07667e-05
CHD8	 9.07667e-05
CAMSAP3	 9.07667e-05
B4GALNT3	 9.07667e-05
ATP2B3	 9.07667e-05
ASB10	 9.07667e-05
ANLN	 9.07667e-05
AMOTL1	 9.07667e-05
AMER3	 9.07667e-05
AGO1	 9.07667e-05
ACSBG2	 9.07667e-05
ACSBG1	 9.07667e-05
ABCA8	 9.07667e-05
SVIL	 8.14847e-05
MEGF8	 8.14847e-05
RRBP1	 7.95122e-05
PITPNM1	 7.95122e-05
INVS	 7.95122e-05
DCHS1	 7.95122e-05
DAB2IP	 7.95122e-05
ADAMTSL4	 7.95122e-05
ABCC8	 7.95122e-05
COL6A1	 7.75464e-05
COL4A2	 7.75464e-05
CASKIN1	 7.75464e-05
ALK	 7.75464e-05
ADGRL1	 7.75464e-05
TTBK1	 7.61389e-05
SRRT	 7.61389e-05
SIPA1L3	 7.61389e-05
RRP12	 7.61389e-05
RELN	 7.61389e-05
PTCHD2	 7.61389e-05
MYH14	 7.61389e-05
MFHAS1	 7.61389e-05
LMTK2	 7.61389e-05
FRMPD2	 7.61389e-05
DHX29	 7.61389e-05
CPSF3L	 7.61389e-05
AUTS2	 7.61389e-05
ANKMY1	 7.61389e-05
ACACB	 7.61389e-05
PTPRU	 7.21599e-05
LOXHD1	 6.83223e-05
DOCK6	 6.83223e-05
WDR62	 6.5461e-05
VPS18	 6.5461e-05
TNS3	 6.5461e-05
TGM2	 6.5461e-05
STAT5A	 6.5461e-05
SNAP91	 6.5461e-05
RIN3	 6.5461e-05
PLEKHH1	 6.5461e-05
PCDHB11	 6.5461e-05
NSD1	 6.5461e-05
MYH11	 6.5461e-05
MYBPC2	 6.5461e-05
MAP4	 6.5461e-05
LILRA2	 6.5461e-05
ITGAL	 6.5461e-05
INSR	 6.5461e-05
HEG1	 6.5461e-05
HEATR1	 6.5461e-05
FMNL3	 6.5461e-05
FGFR3	 6.5461e-05
FBRS	 6.5461e-05
EPHB3	 6.5461e-05
DROSHA	 6.5461e-05
CRAMP1	 6.5461e-05
CHRNA4	 6.5461e-05
CEP250	 6.5461e-05
BCOR	 6.5461e-05
ARHGAP32	 6.5461e-05
APC2	 6.5461e-05
VCAN	 6.48932e-05
ABCC1	 6.48932e-05
ABCA7	 6.48932e-05
SZT2	 5.68616e-05
PTPRS	 5.68616e-05
IGSF9B	 5.68616e-05
CHD7	 5.68616e-05
BIRC6	 5.68616e-05
FAT3	 5.61078e-05
HMCN1	 4.89826e-05
DST	 4.89826e-05
KIF1A	 4.88124e-05
ZNF687	 4.64625e-05
ZNF512B	 4.64625e-05
USP35	 4.64625e-05
UGGT1	 4.64625e-05
TMC6	 4.64625e-05
SLC6A7	 4.64625e-05
SLC45A1	 4.64625e-05
SFMBT1	 4.64625e-05
RIPK4	 4.64625e-05
PSTPIP1	 4.64625e-05
PPFIA1	 4.64625e-05
PCDHB6	 4.64625e-05
NCAPD3	 4.64625e-05
MYRF	 4.64625e-05
MAPK4	 4.64625e-05
LRRFIP1	 4.64625e-05
KIAA0430	 4.64625e-05
KANK2	 4.64625e-05
HSP90AB1	 4.64625e-05
GRM4	 4.64625e-05
GAS6	 4.64625e-05
EPHX2	 4.64625e-05
EMILIN3	 4.64625e-05
E4F1	 4.64625e-05
CEP152	 4.64625e-05
CAND1	 4.64625e-05
BRD1	 4.64625e-05
ALDH4A1	 4.64625e-05
ACOX1	 4.64625e-05
ZNF541	 4.42924e-05
XYLT1	 4.42924e-05
THSD7A	 4.42924e-05
SEC16A	 4.42924e-05
RPTOR	 4.42924e-05
PRDM16	 4.42924e-05
PDGFRB	 4.42924e-05
KLHL36	 4.42924e-05
CEP192	 4.42924e-05
CCDC88B	 4.42924e-05
ZNF646	 4.41739e-05
ZGRF1	 4.41739e-05
ZC3H3	 4.41739e-05
ZC3H18	 4.41739e-05
USP7	 4.41739e-05
USP31	 4.41739e-05
UBE3B	 4.41739e-05
TTC7A	 4.41739e-05
TRPM7	 4.41739e-05
TRIM4	 4.41739e-05
TMEM198	 4.41739e-05
TDRD9	 4.41739e-05
TBC1D8	 4.41739e-05
SRPK2	 4.41739e-05
SRCIN1	 4.41739e-05
SMC3	 4.41739e-05
SLC9A8	 4.41739e-05
SLC24A1	 4.41739e-05
SERPINA4	 4.41739e-05
SEMA4B	 4.41739e-05
RSPH10B2	 4.41739e-05
RHPN2	 4.41739e-05
RAI14	 4.41739e-05
PROM2	 4.41739e-05
POLR3B	 4.41739e-05
PNPLA6	 4.41739e-05
PLOD3	 4.41739e-05
PDE1B	 4.41739e-05
PCSK9	 4.41739e-05
PAN2	 4.41739e-05
OC90	 4.41739e-05
NLRP11	 4.41739e-05
MTHFD1L	 4.41739e-05
MSH6	 4.41739e-05
MMRN2	 4.41739e-05
MMEL1	 4.41739e-05
MET	 4.41739e-05
MAN1B1	 4.41739e-05
LRRC56	 4.41739e-05
LINS1	 4.41739e-05
LARGE	 4.41739e-05
LAMB3	 4.41739e-05
KL	 4.41739e-05
KIAA0513	 4.41739e-05
KCNK10	 4.41739e-05
HGS	 4.41739e-05
HEPHL1	 4.41739e-05
HEATR5B	 4.41739e-05
GRID2	 4.41739e-05
FOXK1	 4.41739e-05
FERMT3	 4.41739e-05
FAM71E2	 4.41739e-05
FAM208B	 4.41739e-05
EXOC4	 4.41739e-05
EPHA1	 4.41739e-05
DLX6	 4.41739e-05
DCTN1	 4.41739e-05
COBL	 4.41739e-05
CAMTA2	 4.41739e-05
BTAF1	 4.41739e-05
ATAD2B	 4.41739e-05
AGAP3	 4.41739e-05
ADGRL3	 4.41739e-05
ADGRA1	 4.41739e-05
ABCB9	 4.41739e-05
ZBED4	 4.39975e-05
USP24	 4.39975e-05
EVC2	 4.39975e-05
ABCA1	 4.39975e-05
ZNF831	 4.15558e-05
ZNF462	 4.15558e-05
NF1	 4.15558e-05
MYH6	 4.15558e-05
DLEC1	 4.15558e-05
CUL9	 4.15558e-05
COL7A1	 4.15558e-05
CFAP65	 4.15558e-05
CABIN1	 4.15558e-05
ABCA2	 4.15558e-05
SI	 4.14519e-05
SEZ6L	 4.14519e-05
PPP2R3B	 4.14519e-05
GOLGA3	 4.14519e-05
CTDP1	 4.14519e-05
CIT	 4.14519e-05
CHD2	 4.14519e-05
CCDC180	 4.14519e-05
ATP2A3	 4.14519e-05
ACE	 4.14519e-05
ABCA3	 4.14519e-05
MACF1	 4.12079e-05
USH2A	 3.84262e-05
LAMA2	 3.78301e-05
KCNT1	 3.78301e-05
EP300	 3.78301e-05
COL14A1	 3.78301e-05
CACNA1B	 3.78301e-05
TUBGCP2	 3.46141e-05
SIGLEC11	 3.46141e-05
SBNO2	 3.46141e-05
RUVBL2	 3.46141e-05
RADIL	 3.46141e-05
PTPRD	 3.46141e-05
PRKAR1B	 3.46141e-05
POLG	 3.46141e-05
MYPN	 3.46141e-05
MROH7	 3.46141e-05
LRRC8A	 3.46141e-05
LLGL2	 3.46141e-05
KRT3	 3.46141e-05
KIF21B	 3.46141e-05
KCNT2	 3.46141e-05
KCNH6	 3.46141e-05
HHIPL1	 3.46141e-05
GTSE1	 3.46141e-05
CORO7	 3.46141e-05
CHD3	 3.46141e-05
BRWD1	 3.46141e-05
ANKRD27	 3.46141e-05
MYOM2	 3.43044e-05
FBN3	 3.43044e-05
CFAP46	 3.43044e-05
MUC16	 3.40356e-05
CPAMD8	 3.34836e-05
CACNA1G	 3.34836e-05
MDN1	 2.89845e-05
MUC17	 2.83647e-05
CCDC168	 2.83647e-05
USP34	 2.47531e-05
SRRM2	 2.47531e-05
PLXNB2	 2.47531e-05
NHSL1	 2.47531e-05
BRCA2	 2.47531e-05
ARID1B	 2.47531e-05
DNHD1	 2.46389e-05
SPATA31E1	 2.44721e-05
PLCG2	 2.44721e-05
PITPNM2	 2.44721e-05
IQSEC1	 2.44721e-05
IGF1R	 2.44721e-05
DSCAML1	 2.44721e-05
CRIM1	 2.44721e-05
SDK1	 2.40707e-05
PPP1R26	 2.37274e-05
MYO3A	 2.37274e-05
LRP4	 2.37274e-05
DOCK9	 2.37274e-05
BSN	 2.37274e-05
USP42	 2.36511e-05
USP10	 2.36511e-05
UBR5	 2.36511e-05
TTC7B	 2.36511e-05
SMARCA2	 2.36511e-05
SH3RF3	 2.36511e-05
SCYL3	 2.36511e-05
RIC1	 2.36511e-05
RAD54L2	 2.36511e-05
POLQ	 2.36511e-05
PLA2G4B	 2.36511e-05
PKN1	 2.36511e-05
PDE8B	 2.36511e-05
NPC1L1	 2.36511e-05
NBAS	 2.36511e-05
MINK1	 2.36511e-05
MEGF10	 2.36511e-05
KIAA0922	 2.36511e-05
ITGA9	 2.36511e-05
HMGXB3	 2.36511e-05
GBF1	 2.36511e-05
GALNT6	 2.36511e-05
FLYWCH1	 2.36511e-05
FBLN2	 2.36511e-05
FANCA	 2.36511e-05
DIP2B	 2.36511e-05
ROBO3	 2.23943e-05
MCPH1	 2.23943e-05
ITGB7	 2.23943e-05
IL16	 2.23943e-05
GSN	 2.23943e-05
EHMT1	 2.23943e-05
CDHR2	 2.23943e-05
ALPK3	 2.23943e-05
TACC2	 2.18647e-05
SHANK1	 2.18647e-05
MICAL3	 2.18647e-05
ZNF395	 2.14139e-05
TTLL12	 2.14139e-05
TRAPPC8	 2.14139e-05
TPCN1	 2.14139e-05
TMC4	 2.14139e-05
SV2B	 2.14139e-05
SSH1	 2.14139e-05
SRC	 2.14139e-05
SLC7A5	 2.14139e-05
SLC12A9	 2.14139e-05
RHOBTB3	 2.14139e-05
PRKCZ	 2.14139e-05
PER3	 2.14139e-05
NRDE2	 2.14139e-05
NOTCH4	 2.14139e-05
NFATC1	 2.14139e-05
NCOA7	 2.14139e-05
MYADML2	 2.14139e-05
MLPH	 2.14139e-05
MFSD12	 2.14139e-05
MED23	 2.14139e-05
MARS2	 2.14139e-05
LPIN2	 2.14139e-05
LILRA4	 2.14139e-05
IL17RA	 2.14139e-05
IGSF22	 2.14139e-05
GPSM1	 2.14139e-05
FHAD1	 2.14139e-05
ERCC6	 2.14139e-05
EIF4G1	 2.14139e-05
COL1A1	 2.14139e-05
CNTN4	 2.14139e-05
CHFR	 2.14139e-05
CEP295	 2.14139e-05
CDH3	 2.14139e-05
CCDC88A	 2.14139e-05
C2orf16	 2.14139e-05
C14orf159	 2.14139e-05
BRPF1	 2.14139e-05
APBA1	 2.14139e-05
AP2A1	 2.14139e-05
FLNB	 2.06289e-05
SMARCA4	 1.95487e-05
COL6A2	 1.95487e-05
ZNF521	 1.81783e-05
TTC3	 1.81783e-05
STARD13	 1.81783e-05
SIN3B	 1.81783e-05
SIGLEC1	 1.81783e-05
RAPH1	 1.81783e-05
PTPN21	 1.81783e-05
PRKD2	 1.81783e-05
NLRP5	 1.81783e-05
KDM6B	 1.81783e-05
JARID2	 1.81783e-05
HBS1L	 1.81783e-05
GLTSCR1	 1.81783e-05
FOCAD	 1.81783e-05
ECEL1	 1.81783e-05
DOPEY1	 1.81783e-05
CLTCL1	 1.81783e-05
CEP68	 1.81783e-05
ARHGEF28	 1.81783e-05
ARFGEF3	 1.81783e-05
AFF1	 1.81783e-05
TENM3	 1.70646e-05
CUBN	 1.46078e-05
SRGAP3	 1.38138e-05
SLC9A3	 1.38138e-05
SHROOM3	 1.38138e-05
CSPG4	 1.38138e-05
EPG5	 1.34366e-05
ZNF236	 1.34157e-05
TLN1	 1.34157e-05
PRRC2A	 1.34157e-05
PLXNA1	 1.34157e-05
MGA	 1.34157e-05
IGF2R	 1.34157e-05
HMHA1	 1.34157e-05
HIVEP2	 1.34157e-05
HIVEP1	 1.34157e-05
DNAH6	 1.34157e-05
ABCA12	 1.34157e-05
TUBGCP6	 1.25326e-05
EP400	 1.23017e-05
UMODL1	 1.20101e-05
RALGDS	 1.20101e-05
PWP2	 1.20101e-05
PC	 1.20101e-05
OSBPL5	 1.20101e-05
DGKQ	 1.20101e-05
CEL	 1.20101e-05
ADGRF5	 1.20101e-05
ZFPM1	 1.19755e-05
WDR81	 1.19755e-05
SULT1A1	 1.19755e-05
SNX29	 1.19755e-05
SLC45A4	 1.19755e-05
SLC38A1	 1.19755e-05
RECQL4	 1.19755e-05
PLEKHG1	 1.19755e-05
PFKL	 1.19755e-05
NUMA1	 1.19755e-05
NISCH	 1.19755e-05
IRGC	 1.19755e-05
FBXO18	 1.19755e-05
EFR3B	 1.19755e-05
CLIP4	 1.19755e-05
BRSK2	 1.19755e-05
AMBRA1	 1.19755e-05
SYNE2	 1.17388e-05
KMT2D	 1.17388e-05
FNDC1	 1.13187e-05
ZBED1	 1.0355e-05
TMCC2	 1.0355e-05
SNCAIP	 1.0355e-05
SIM2	 1.0355e-05
PELP1	 1.0355e-05
NUP98	 1.0355e-05
MEI1	 1.0355e-05
MCM5	 1.0355e-05
ITGAV	 1.0355e-05
HSPA8	 1.0355e-05
HK2	 1.0355e-05
GLIS3	 1.0355e-05
ESPL1	 1.0355e-05
DUSP27	 1.0355e-05
DISP2	 1.0355e-05
CYFIP2	 1.0355e-05
CFAP74	 1.0355e-05
CDK11B	 1.0355e-05
CDCA2	 1.0355e-05
ATP7B	 1.0355e-05
ATP1A4	 1.0355e-05
ARHGAP20	 1.0355e-05
AOC1	 1.0355e-05
ADAMTS18	 1.0355e-05
SYT8	 9.48483e-06
ST14	 9.48483e-06
SPATA31C1	 9.48483e-06
RAB11FIP4	 9.48483e-06
PRX	 9.48483e-06
MYO1C	 9.48483e-06
MAMDC4	 9.48483e-06
LAMC1	 9.48483e-06
KNTC1	 9.48483e-06
JPH3	 9.48483e-06
ITSN2	 9.48483e-06
CTNNA3	 9.48483e-06
CCDC40	 9.48483e-06
BDP1	 9.48483e-06
ADCY5	 9.48483e-06
ADAMTS15	 9.48483e-06
DNAH10	 8.58962e-06
UBR4	 8.3792e-06
CSMD1	 7.98476e-06
ZNF407	 7.6492e-06
RBP3	 7.6492e-06
AKAP17A	 7.6492e-06
AKAP13	 7.6492e-06
ABCA4	 7.6492e-06
CELSR3	 7.54875e-06
CELSR2	 7.29965e-06
BRD4	 7.29965e-06
ACAN	 7.29965e-06
CDH23	 6.7985e-06
PRUNE2	 6.50088e-06
DYNC1H1	 6.50088e-06
DOCK8	 6.50088e-06
TOP3B	 6.396e-06
SYNJ2	 6.396e-06
RTEL1	 6.396e-06
PRPF8	 6.396e-06
COL17A1	 6.396e-06
APOB	 6.07152e-06
ZNF473	 6.0331e-06
TMEM131	 6.0331e-06
SLC6A18	 6.0331e-06
SLC4A8	 6.0331e-06
SLC4A3	 6.0331e-06
RERE	 6.0331e-06
PLPPR3	 6.0331e-06
PIP5K1C	 6.0331e-06
OSBP2	 6.0331e-06
LONP1	 6.0331e-06
FBLN1	 6.0331e-06
EPHA6	 6.0331e-06
CFAP54	 6.0331e-06
ARHGAP33	 6.0331e-06
OBSL1	 5.77118e-06
SYCP2	 4.99472e-06
SPATA13	 4.99472e-06
SNAPC4	 4.99472e-06
SMG6	 4.99472e-06
SLC6A4	 4.99472e-06
SLC38A10	 4.99472e-06
SGSM2	 4.99472e-06
NLGN2	 4.99472e-06
NLGN1	 4.99472e-06
MAML1	 4.99472e-06
HNF4A	 4.99472e-06
HK3	 4.99472e-06
GRID2IP	 4.99472e-06
DMPK	 4.99472e-06
CTIF	 4.99472e-06
CKAP5	 4.99472e-06
ALS2CL	 4.99472e-06
ADCY7	 4.99472e-06
ABCB5	 4.99472e-06
ZFYVE28	 4.91829e-06
RTTN	 4.91829e-06
NYAP1	 4.91829e-06
MYH2	 4.91829e-06
MTCL1	 4.91829e-06
EXPH5	 4.91829e-06
LAMA3	 4.20394e-06
KNDC1	 4.20394e-06
PTPRF	 3.94329e-06
PHRF1	 3.94329e-06
KIAA1109	 3.94329e-06
DMXL1	 3.94329e-06
LAMB1	 3.3834e-06
DUOX2	 3.3834e-06
COL18A1	 3.31659e-06
VWA5B2	 3.02469e-06
USP20	 3.02469e-06
SORL1	 3.02469e-06
CUL7	 3.02469e-06
CPNE7	 3.02469e-06
COL20A1	 3.02469e-06
CADPS2	 3.02469e-06
ADCY6	 3.02469e-06
WNK1	 2.53525e-06
URB1	 2.53525e-06
TSC2	 2.53525e-06
SASH1	 2.53525e-06
PRF1	 2.53525e-06
MYO7B	 2.53525e-06
KCNH3	 2.53525e-06
FOXK2	 2.53525e-06
COL5A3	 2.53525e-06
CHD9	 2.53525e-06
ARHGEF10	 2.53525e-06
ADGRV1	 2.41786e-06
ZNF598	 2.40311e-06
TNK2	 2.40311e-06
STKLD1	 2.40311e-06
PALB2	 2.40311e-06
PACS2	 2.40311e-06
OSBPL10	 2.40311e-06
NOTCH3	 2.40311e-06
MUSK	 2.40311e-06
MICAL2	 2.40311e-06
KDM3A	 2.40311e-06
INSRR	 2.40311e-06
INADL	 2.40311e-06
H6PD	 2.40311e-06
FAM83G	 2.40311e-06
EPHB2	 2.40311e-06
EPHA8	 2.40311e-06
DPP3	 2.40311e-06
CDH13	 2.40311e-06
BCL9L	 2.40311e-06
ALDH16A1	 2.40311e-06
ADAD2	 2.40311e-06
TRPM2	 2.32881e-06
GSE1	 2.29375e-06
ATG2A	 2.29375e-06
TRPM5	 2.25124e-06
CROCC	 2.25124e-06
WDR90	 2.11543e-06
TCOF1	 2.11543e-06
SORCS2	 2.11543e-06
CTBP2	 2.11543e-06
CDC42BPG	 2.11543e-06
ITPR3	 2.09511e-06
HTT	 2.09511e-06
POLRMT	 1.77824e-06
NUP205	 1.77824e-06
MLLT4	 1.77824e-06
MAST4	 1.77824e-06
ATP13A1	 1.77824e-06
FLG	 1.75227e-06
SFI1	 1.50936e-06
MECOM	 1.50936e-06
MAP1S	 1.50936e-06
MAGI1	 1.50936e-06
GRM5	 1.50936e-06
EML6	 1.50936e-06
EHMT2	 1.50936e-06
CYP11B2	 1.50936e-06
BAIAP3	 1.50936e-06
AKAP12	 1.50936e-06
ACAP3	 1.50936e-06
HECTD4	 1.43616e-06
PTPRN2	 1.29942e-06
PHLPP1	 1.29942e-06
LZTR1	 1.29942e-06
LRBA	 1.29942e-06
ARHGEF7	 1.29942e-06
ARHGEF10L	 1.29942e-06
AHCTF1	 1.29942e-06
RP1L1	 1.27941e-06
COL12A1	 1.24276e-06
PLIN4	 1.1761e-06
ANK3	 1.1761e-06
ZBTB4	 1.15327e-06
VWA8	 1.15327e-06
VLDLR	 1.15327e-06
OR10G9	 1.15327e-06
KIAA2026	 1.15327e-06
FBF1	 1.15327e-06
CASKIN2	 1.15327e-06
SH3TC1	 1.12726e-06
ARHGEF17	 1.12726e-06
HSPG2	 9.49456e-07
EPPK1	 9.49456e-07
REXO1	 9.28802e-07
PTPRH	 9.28802e-07
SSPO	 8.3388e-07
ZNF469	 8.23594e-07
TLE2	 7.49801e-07
SPHKAP	 7.49801e-07
PSG6	 7.49801e-07
PRRC2B	 7.49801e-07
LATS2	 7.49801e-07
HECTD1	 7.49801e-07
CTTN	 7.49801e-07
AACS	 7.49801e-07
SPTBN5	 6.97967e-07
SPTB	 6.97967e-07
DNAH1	 6.97967e-07
SDK2	 6.68763e-07
SBF1	 6.68763e-07
PLXNA4	 6.68763e-07
PRR12	 6.62352e-07
PLXNB1	 6.62352e-07
NBEAL2	 6.62352e-07
ATP11A	 6.62352e-07
ADAMTSL3	 6.62352e-07
VPS13C	 5.96806e-07
TRIOBP	 5.96806e-07
TENM4	 5.96806e-07
SPTBN1	 5.96806e-07
KDR	 5.96806e-07
ZFYVE26	 5.52036e-07
TAF1C	 5.52036e-07
SLC34A3	 5.52036e-07
SGK223	 5.52036e-07
SCN7A	 5.52036e-07
RAVER1	 5.52036e-07
KAT6B	 5.52036e-07
HGFAC	 5.52036e-07
BCKDHA	 5.52036e-07
SRCAP	 4.82213e-07
WFS1	 3.78465e-07
OTOG	 3.70849e-07
IGHMBP2	 3.70849e-07
PKHD1	 3.57506e-07
CLUH	 3.57506e-07
MYBBP1A	 3.35827e-07
ITGB4	 3.35827e-07
CRB2	 3.35827e-07
PXDN	 3.13982e-07
LRP5	 3.13982e-07
DOCK1	 3.13982e-07
ZFYVE16	 2.63561e-07
POLR2A	 2.63561e-07
PIK3C2B	 2.63561e-07
MFI2	 2.63561e-07
DLL1	 2.63561e-07
CCAR2	 2.63561e-07
CARD14	 2.63561e-07
HELZ2	 2.48897e-07
OBSCN	 2.3091e-07
DNAH8	 2.03545e-07
DNAH2	 1.99322e-07
NOTCH1	 1.92336e-07
ZZEF1	 1.8264e-07
SLC29A4	 1.8264e-07
ESPNL	 1.8264e-07
AP5Z1	 1.8264e-07
SEL1L3	 1.69395e-07
NUP188	 1.69395e-07
CACNA1I	 1.69395e-07
ADCY9	 1.69395e-07
MYOM3	 1.64179e-07
TRPM3	 1.27743e-07
MICALL2	 1.25505e-07
CAPN15	 1.08843e-07
PLCH2	 8.95759e-08
NUP210	 8.95759e-08
AATK	 8.95759e-08
ZC3H4	 8.53371e-08
MAPK8IP3	 8.50175e-08
AGAP1	 8.50175e-08
AFAP1L2	 8.50175e-08
ADAMTSL1	 8.50175e-08
RREB1	 6.52011e-08
TAS1R3	 5.96078e-08
FAM65C	 5.96078e-08
EHBP1L1	 5.96078e-08
ABTB2	 5.96078e-08
MYO15A	 5.89928e-08
DNAH11	 5.78337e-08
SLC12A7	 5.25787e-08
LRRK1	 4.40996e-08
KMT2B	 4.40996e-08
SHANK3	 4.37534e-08
DOT1L	 4.24605e-08
TRAPPC9	 2.82352e-08
MISP	 2.82352e-08
TMPRSS9	 2.12861e-08
SPTAN1	 2.12861e-08
FMN1	 2.12861e-08
ADCY3	 2.12861e-08
CPSF1	 2.1105e-08
CIC	 2.1105e-08
CASZ1	 2.1105e-08
KIF26A	 1.6716e-08
IGFN1	 1.6716e-08
HERC1	 1.6716e-08
ADAMTS7	 1.42136e-08
MYO9B	 1.33389e-08
LAMA5	 1.3236e-08
SSC5D	 1.04413e-08
SCRIB	 1.03149e-08
LRP1	 8.92996e-09
INTS1	 8.39839e-09
DYSF	 8.39839e-09
CEP170B	 8.39839e-09
DNAH17	 7.48854e-09
HDAC4	 6.28468e-09
FASN	 4.97962e-09
WNK2	 2.9532e-09
ACTG1	 2.9532e-09
CACNA1H	 1.49571e-09
MED16	 1.3841e-09
CELSR1	 1.14871e-09
LRIG1	 5.47645e-10
AGRN	 9.07676e-11
KIF26B	 2.73606e-11
PKD1	 1.17259e-11
MUC5B	 3.47438e-12
FSIP2	 1.3029e-12
RNF213	 8.6857e-13
ZXDB	 0
